variable,timescale,region,year,sum,unit
Cem_Total,seasonal_jja,SAS,2002,0.006,thousand_tonnes_C
Cem_Total,seasonal_jja,SAS,2003,0.012,thousand_tonnes_C
Cem_Total,seasonal_jja,SAS,2004,0.024,thousand_tonnes_C
Cem_Total,seasonal_jja,SAS,2005,0.032,thousand_tonnes_C
Cem_Total,seasonal_jja,SAS,2006,0.008,thousand_tonnes_C
Cem_Total,seasonal_jja,SAS,2007,0.001,thousand_tonnes_C
Cem_Total,seasonal_jja,SAS,2008,0.033,thousand_tonnes_C
Cem_Total,seasonal_jja,SAS,2009,0.079,thousand_tonnes_C
Cem_Total,seasonal_jja,SAS,2010,0.011,thousand_tonnes_C
Cem_Total,seasonal_jja,SAS,2011,0.031,thousand_tonnes_C
Cem_Total,seasonal_jja,SAS,2012,0.036,thousand_tonnes_C
Cem_Total,seasonal_jja,SAS,2013,0.009,thousand_tonnes_C
Cem_Total,seasonal_jja,SAS,2014,0.049,thousand_tonnes_C
Cem_Total,seasonal_jja,SAS,2015,0.005,thousand_tonnes_C
Cem_Total,seasonal_jja,SAS,2016,0.003,thousand_tonnes_C
Cem_Total,seasonal_jja,SAS,2017,0.036,thousand_tonnes_C
Cem_Total,seasonal_jja,SAS,2018,0.016,thousand_tonnes_C
Cem_Total,seasonal_jja,SAS,2019,0.138,thousand_tonnes_C
Cem_Total,seasonal_jja,SAS,2020,0.032,thousand_tonnes_C
