variable,timescale,region,year,sum,unit
Cem_Total,yearly_jj,CNA,2002,0.453,thousand_tonnes_C
Cem_Total,yearly_jj,CNA,2003,2.628,thousand_tonnes_C
Cem_Total,yearly_jj,CNA,2004,4.264,thousand_tonnes_C
Cem_Total,yearly_jj,CNA,2005,4.054,thousand_tonnes_C
Cem_Total,yearly_jj,CNA,2006,4.646,thousand_tonnes_C
Cem_Total,yearly_jj,CNA,2007,3.455,thousand_tonnes_C
Cem_Total,yearly_jj,CNA,2008,4.529,thousand_tonnes_C
Cem_Total,yearly_jj,CNA,2009,5.523,thousand_tonnes_C
Cem_Total,yearly_jj,CNA,2010,2.468,thousand_tonnes_C
Cem_Total,yearly_jj,CNA,2011,7.53,thousand_tonnes_C
Cem_Total,yearly_jj,CNA,2012,5.233,thousand_tonnes_C
Cem_Total,yearly_jj,CNA,2013,2.946,thousand_tonnes_C
Cem_Total,yearly_jj,CNA,2014,3.313,thousand_tonnes_C
Cem_Total,yearly_jj,CNA,2015,2.025,thousand_tonnes_C
Cem_Total,yearly_jj,CNA,2016,5.62,thousand_tonnes_C
Cem_Total,yearly_jj,CNA,2017,3.513,thousand_tonnes_C
Cem_Total,yearly_jj,CNA,2018,3.989,thousand_tonnes_C
Cem_Total,yearly_jj,CNA,2019,2.491,thousand_tonnes_C
Cem_Total,yearly_jj,CNA,2020,5.159,thousand_tonnes_C
