variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
Cem_Total,monthly,NZ,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thousand_tonnes_C
Cem_Total,monthly,NZ,2003,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thousand_tonnes_C
Cem_Total,monthly,NZ,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.0,thousand_tonnes_C
Cem_Total,monthly,NZ,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thousand_tonnes_C
Cem_Total,monthly,NZ,2006,0.0,0.022,0.004,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,thousand_tonnes_C
Cem_Total,monthly,NZ,2007,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.003,0.0,0.036,0.004,0.0,thousand_tonnes_C
Cem_Total,monthly,NZ,2008,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,thousand_tonnes_C
Cem_Total,monthly,NZ,2009,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thousand_tonnes_C
Cem_Total,monthly,NZ,2010,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.0,0.0,thousand_tonnes_C
Cem_Total,monthly,NZ,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,thousand_tonnes_C
Cem_Total,monthly,NZ,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,thousand_tonnes_C
Cem_Total,monthly,NZ,2013,0.002,0.009,0.011,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.001,0.0,thousand_tonnes_C
Cem_Total,monthly,NZ,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thousand_tonnes_C
Cem_Total,monthly,NZ,2015,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thousand_tonnes_C
Cem_Total,monthly,NZ,2016,0.006,0.021,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thousand_tonnes_C
Cem_Total,monthly,NZ,2017,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,thousand_tonnes_C
Cem_Total,monthly,NZ,2018,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,thousand_tonnes_C
Cem_Total,monthly,NZ,2019,0.0,0.027,0.01,0.0,0.0,0.0,0.0,0.002,0.001,0.0,0.001,0.0,thousand_tonnes_C
Cem_Total,monthly,NZ,2020,0.007,0.0,0.026,0.0,0.0,0.0,0.0,0.001,0.005,0.008,0.0,0.0,thousand_tonnes_C
