variable,timescale,region,year,sum,unit
BA_Forest,yearly,NWS,2001,6.578,thousand_km2
BA_Forest,yearly,NWS,2002,4.698,thousand_km2
BA_Forest,yearly,NWS,2003,20.512,thousand_km2
BA_Forest,yearly,NWS,2004,21.994,thousand_km2
BA_Forest,yearly,NWS,2005,7.961,thousand_km2
BA_Forest,yearly,NWS,2006,8.381,thousand_km2
BA_Forest,yearly,NWS,2007,26.214,thousand_km2
BA_Forest,yearly,NWS,2008,7.802,thousand_km2
BA_Forest,yearly,NWS,2009,6.261,thousand_km2
BA_Forest,yearly,NWS,2010,7.278,thousand_km2
BA_Forest,yearly,NWS,2011,4.441,thousand_km2
BA_Forest,yearly,NWS,2012,7.871,thousand_km2
BA_Forest,yearly,NWS,2013,4.345,thousand_km2
BA_Forest,yearly,NWS,2014,10.844,thousand_km2
BA_Forest,yearly,NWS,2015,7.252,thousand_km2
BA_Forest,yearly,NWS,2016,15.186,thousand_km2
BA_Forest,yearly,NWS,2017,4.371,thousand_km2
BA_Forest,yearly,NWS,2018,21.183,thousand_km2
BA_Forest,yearly,NWS,2019,11.476,thousand_km2
BA_Forest,yearly,NWS,2020,15.804,thousand_km2
BA_Forest,yearly,NWS,2021,5.185,thousand_km2
BA_Forest,yearly,NWS,2022,12.62,thousand_km2
BA_Forest,yearly,NWS,2023,4.809,thousand_km2
BA_Forest,yearly,NWS,2024,1.859,thousand_km2
