variable,timescale,region,year,sum,unit
Cem_Total,seasonal_son,SEA,2002,92.728,thousand_tonnes_C
Cem_Total,seasonal_son,SEA,2003,16.03,thousand_tonnes_C
Cem_Total,seasonal_son,SEA,2004,78.918,thousand_tonnes_C
Cem_Total,seasonal_son,SEA,2005,13.461,thousand_tonnes_C
Cem_Total,seasonal_son,SEA,2006,150.897,thousand_tonnes_C
Cem_Total,seasonal_son,SEA,2007,4.617,thousand_tonnes_C
Cem_Total,seasonal_son,SEA,2008,1.777,thousand_tonnes_C
Cem_Total,seasonal_son,SEA,2009,66.203,thousand_tonnes_C
Cem_Total,seasonal_son,SEA,2010,1.533,thousand_tonnes_C
Cem_Total,seasonal_son,SEA,2011,20.951,thousand_tonnes_C
Cem_Total,seasonal_son,SEA,2012,32.526,thousand_tonnes_C
Cem_Total,seasonal_son,SEA,2013,9.176,thousand_tonnes_C
Cem_Total,seasonal_son,SEA,2014,87.416,thousand_tonnes_C
Cem_Total,seasonal_son,SEA,2015,125.898,thousand_tonnes_C
Cem_Total,seasonal_son,SEA,2016,1.05,thousand_tonnes_C
Cem_Total,seasonal_son,SEA,2017,2.575,thousand_tonnes_C
Cem_Total,seasonal_son,SEA,2018,23.377,thousand_tonnes_C
Cem_Total,seasonal_son,SEA,2019,109.935,thousand_tonnes_C
Cem_Total,seasonal_son,SEA,2020,3.668,thousand_tonnes_C
