variable,timescale,region,tstart,tend,statistic,value,unit
BA_Total,yearly,NCA,2001,2024,mann_kendall_slope,-0.067705,thousand_km2/year
BA_Total,yearly,NCA,2001,2024,theil_sen_slope,0.054547,thousand_km2/year
BA_Total,yearly,NCA,2001,2024,theil_sen_slope_lower,-0.843082,thousand_km2/year
BA_Total,yearly,NCA,2001,2024,theil_sen_slope_upper,0.952176,thousand_km2/year
BA_Total,yearly,NCA,2001,2024,theil_sen_pvalue_slope,0.905194,1
BA_Total,yearly,NCA,2001,2024,theil_sen_intercept,39.379345,thousand_km2
BA_Total,yearly,NCA,2001,2024,theil_sen_intercept_lower,27.330819,thousand_km2
BA_Total,yearly,NCA,2001,2024,theil_sen_intercept_upper,51.427872,thousand_km2
BA_Total,yearly,NCA,2001,2024,residual_standard_deviation,26.738397,thousand_km2
