variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
Cem_Forest,monthly,WCA,2002,0.001,0.002,0.001,0.005,0.035,0.019,0.034,0.007,0.003,0.001,0.038,0.006,thousand_tonnes_C
Cem_Forest,monthly,WCA,2003,0.008,0.001,0.023,0.102,0.003,0.009,0.001,0.003,0.001,0.001,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,WCA,2004,0.009,0.0,0.021,0.007,0.001,0.006,0.007,0.004,0.003,0.003,0.001,0.0,thousand_tonnes_C
Cem_Forest,monthly,WCA,2005,0.0,0.015,0.001,0.093,0.001,0.03,0.0,0.001,0.002,0.002,0.003,0.0,thousand_tonnes_C
Cem_Forest,monthly,WCA,2006,0.0,0.029,0.007,0.003,0.007,0.019,0.002,0.022,0.005,0.018,0.002,0.0,thousand_tonnes_C
Cem_Forest,monthly,WCA,2007,0.003,0.029,0.134,0.01,0.002,0.046,0.019,0.008,0.0,0.006,0.002,0.001,thousand_tonnes_C
Cem_Forest,monthly,WCA,2008,0.002,0.001,0.046,0.0,0.0,0.0,0.003,0.013,0.001,0.004,0.003,0.002,thousand_tonnes_C
Cem_Forest,monthly,WCA,2009,0.005,0.001,0.021,0.003,0.012,0.007,0.002,0.001,0.001,0.011,0.001,0.0,thousand_tonnes_C
Cem_Forest,monthly,WCA,2010,0.0,0.007,0.06,0.0,0.0,0.001,0.002,0.009,0.001,0.09,0.153,0.12,thousand_tonnes_C
Cem_Forest,monthly,WCA,2011,0.004,0.0,0.012,0.0,0.001,0.004,0.0,0.0,0.001,0.009,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,WCA,2012,0.0,0.001,0.081,0.025,0.008,0.014,0.0,0.0,0.001,0.014,0.026,0.0,thousand_tonnes_C
Cem_Forest,monthly,WCA,2013,0.009,0.015,0.002,0.003,0.003,0.0,0.0,0.0,0.001,0.005,0.003,0.003,thousand_tonnes_C
Cem_Forest,monthly,WCA,2014,0.0,0.007,0.004,0.003,0.0,0.033,0.008,0.005,0.0,0.001,0.002,0.001,thousand_tonnes_C
Cem_Forest,monthly,WCA,2015,0.016,0.022,0.005,0.003,0.0,0.001,0.0,0.002,0.006,0.022,0.004,0.001,thousand_tonnes_C
Cem_Forest,monthly,WCA,2016,0.0,0.017,0.0,0.003,0.012,0.039,0.0,0.001,0.0,0.003,0.012,0.003,thousand_tonnes_C
Cem_Forest,monthly,WCA,2017,0.0,0.009,0.164,0.001,0.001,0.005,0.0,0.006,0.026,0.019,0.015,0.003,thousand_tonnes_C
Cem_Forest,monthly,WCA,2018,0.0,0.0,0.008,0.004,0.092,0.005,0.0,0.0,0.003,0.021,0.021,0.0,thousand_tonnes_C
Cem_Forest,monthly,WCA,2019,0.003,0.0,0.003,0.002,0.003,0.012,0.002,0.008,0.002,0.012,0.055,0.033,thousand_tonnes_C
Cem_Forest,monthly,WCA,2020,0.0,0.035,0.035,0.006,0.012,0.003,0.006,0.002,0.013,0.041,0.01,0.008,thousand_tonnes_C
