variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Forest,monthly,SWS,2001,0.0,0.014,0.007,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.003,0.237,thousand_km2
BA_Forest,monthly,SWS,2002,0.008,0.456,0.06,0.013,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.0,thousand_km2
BA_Forest,monthly,SWS,2003,0.065,0.039,0.709,0.148,0.018,0.0,0.001,0.007,0.003,0.015,0.027,0.041,thousand_km2
BA_Forest,monthly,SWS,2004,0.143,0.082,0.261,0.011,0.065,0.003,0.0,0.0,0.0,0.0,0.003,0.093,thousand_km2
BA_Forest,monthly,SWS,2005,0.278,0.156,0.349,0.271,0.037,0.0,0.0,0.002,0.041,0.009,0.001,0.013,thousand_km2
BA_Forest,monthly,SWS,2006,0.021,0.012,0.137,0.039,0.407,0.002,0.0,0.023,0.0,0.0,0.001,0.073,thousand_km2
BA_Forest,monthly,SWS,2007,0.622,0.001,0.25,0.022,0.077,0.024,0.0,0.002,0.0,0.001,0.003,0.014,thousand_km2
BA_Forest,monthly,SWS,2008,0.078,0.272,0.392,0.107,0.632,0.018,0.0,0.0,0.001,0.001,0.027,0.107,thousand_km2
BA_Forest,monthly,SWS,2009,0.536,0.092,0.437,0.235,0.051,0.002,0.0,0.0,0.01,0.0,0.002,0.12,thousand_km2
BA_Forest,monthly,SWS,2010,0.053,0.014,0.135,0.45,0.034,0.017,0.0,0.007,0.0,0.0,0.0,0.054,thousand_km2
BA_Forest,monthly,SWS,2011,0.037,0.076,0.344,0.023,0.007,0.077,0.0,0.0,0.0,0.0,0.012,0.449,thousand_km2
BA_Forest,monthly,SWS,2012,0.497,0.103,0.733,0.045,0.007,0.0,0.0,0.0,0.0,0.001,0.0,0.014,thousand_km2
BA_Forest,monthly,SWS,2013,0.001,0.053,0.079,0.059,0.0,0.0,0.006,0.0,0.0,0.003,0.006,0.485,thousand_km2
BA_Forest,monthly,SWS,2014,0.53,0.019,1.244,0.061,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.006,thousand_km2
BA_Forest,monthly,SWS,2015,0.223,0.85,0.245,4.686,0.027,0.013,0.0,0.0,0.0,0.0,0.0,0.0,thousand_km2
BA_Forest,monthly,SWS,2016,0.054,0.11,0.359,0.191,0.003,0.011,0.0,0.0,0.002,0.009,0.101,0.337,thousand_km2
BA_Forest,monthly,SWS,2017,2.84,0.083,0.103,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.016,thousand_km2
BA_Forest,monthly,SWS,2018,0.062,0.152,0.499,0.038,0.0,0.0,0.0,0.001,0.005,0.0,0.007,0.001,thousand_km2
BA_Forest,monthly,SWS,2019,0.037,0.734,0.281,0.644,0.007,0.0,0.0,0.0,0.0,0.0,0.093,0.1,thousand_km2
BA_Forest,monthly,SWS,2020,0.407,0.439,0.424,0.362,0.033,0.0,0.0,0.0,0.001,0.0,0.008,0.062,thousand_km2
BA_Forest,monthly,SWS,2021,0.525,0.052,1.034,0.059,0.041,0.0,0.023,0.0,0.009,0.001,0.005,1.049,thousand_km2
BA_Forest,monthly,SWS,2022,0.256,1.909,0.469,0.033,0.01,0.033,0.001,0.0,0.017,0.015,0.17,0.582,thousand_km2
BA_Forest,monthly,SWS,2023,0.372,14.048,0.469,0.062,0.029,0.018,0.001,0.0,0.0,0.001,0.0,0.015,thousand_km2
BA_Forest,monthly,SWS,2024,0.259,0.808,,,,,,,,,,,thousand_km2
