variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Total,monthly,SEAF,2001,13.687,15.057,3.347,2.586,47.171,381.919,144.434,214.226,130.637,57.532,13.599,17.601,thousand_km2
BA_Total,monthly,SEAF,2002,25.798,14.314,1.222,5.252,52.729,158.19,223.329,222.894,185.743,77.535,8.76,4.114,thousand_km2
BA_Total,monthly,SEAF,2003,25.514,49.819,28.879,5.637,130.375,218.184,329.378,240.148,96.853,86.779,26.49,8.184,thousand_km2
BA_Total,monthly,SEAF,2004,14.535,26.97,2.949,3.554,111.09,349.106,259.821,195.743,113.767,78.1,7.926,7.115,thousand_km2
BA_Total,monthly,SEAF,2005,20.528,33.489,3.04,13.496,76.508,287.458,322.804,203.846,157.863,74.59,33.239,33.635,thousand_km2
BA_Total,monthly,SEAF,2006,13.552,9.681,0.788,3.1,25.412,163.557,241.038,242.573,149.296,86.12,3.574,0.686,thousand_km2
BA_Total,monthly,SEAF,2007,8.454,28.072,14.131,10.437,64.958,178.189,331.215,210.518,158.277,52.467,20.427,17.408,thousand_km2
BA_Total,monthly,SEAF,2008,18.03,12.335,2.533,6.215,66.259,162.409,240.116,213.169,227.156,60.574,14.337,23.158,thousand_km2
BA_Total,monthly,SEAF,2009,16.687,4.235,6.028,7.631,35.498,206.482,335.586,195.067,175.959,59.386,6.596,1.385,thousand_km2
BA_Total,monthly,SEAF,2010,10.842,6.597,2.661,13.323,69.836,225.383,266.024,276.87,132.4,80.895,26.971,6.671,thousand_km2
BA_Total,monthly,SEAF,2011,20.31,14.165,2.556,2.358,53.617,213.833,264.924,176.243,139.701,59.086,9.672,5.309,thousand_km2
BA_Total,monthly,SEAF,2012,43.826,45.124,10.346,16.177,80.547,246.779,256.68,212.49,94.718,61.318,6.566,6.234,thousand_km2
BA_Total,monthly,SEAF,2013,12.283,14.76,5.627,5.3,49.494,222.577,258.965,197.11,114.096,42.873,12.703,8.629,thousand_km2
BA_Total,monthly,SEAF,2014,14.372,17.3,2.078,5.07,72.953,185.789,215.888,152.924,136.169,60.87,10.954,8.383,thousand_km2
BA_Total,monthly,SEAF,2015,18.171,21.032,20.944,1.966,37.755,204.484,304.438,194.564,121.04,51.188,6.682,1.579,thousand_km2
BA_Total,monthly,SEAF,2016,11.397,21.501,12.699,2.918,38.828,187.9,240.477,211.645,106.779,78.68,24.433,15.511,thousand_km2
BA_Total,monthly,SEAF,2017,17.238,3.142,0.608,4.161,81.567,227.504,181.516,148.82,116.542,46.461,7.676,15.949,thousand_km2
BA_Total,monthly,SEAF,2018,10.399,16.792,0.905,1.526,13.748,73.076,211.434,248.158,117.53,50.312,11.605,4.391,thousand_km2
BA_Total,monthly,SEAF,2019,14.944,13.193,9.363,6.293,48.113,225.322,230.183,165.143,77.336,21.398,4.89,0.589,thousand_km2
BA_Total,monthly,SEAF,2020,11.127,4.979,3.181,3.305,22.387,92.723,230.983,187.007,186.481,59.229,9.955,6.481,thousand_km2
BA_Total,monthly,SEAF,2021,7.368,13.641,11.37,3.094,25.681,140.63,237.931,186.729,112.335,45.248,30.815,9.104,thousand_km2
BA_Total,monthly,SEAF,2022,12.269,6.756,3.572,4.38,20.764,142.829,179.222,177.514,92.934,86.119,19.409,3.535,thousand_km2
BA_Total,monthly,SEAF,2023,7.806,10.825,1.162,0.752,16.068,90.397,232.271,189.058,79.004,65.162,3.844,2.636,thousand_km2
BA_Total,monthly,SEAF,2024,5.154,8.39,,,,,,,,,,,thousand_km2
