variable,timescale,region,year,sum,unit
Cem_Total,seasonal_jja,SEA,2002,19.066,thousand_tonnes_C
Cem_Total,seasonal_jja,SEA,2003,8.716,thousand_tonnes_C
Cem_Total,seasonal_jja,SEA,2004,21.854,thousand_tonnes_C
Cem_Total,seasonal_jja,SEA,2005,9.548,thousand_tonnes_C
Cem_Total,seasonal_jja,SEA,2006,20.594,thousand_tonnes_C
Cem_Total,seasonal_jja,SEA,2007,2.617,thousand_tonnes_C
Cem_Total,seasonal_jja,SEA,2008,2.847,thousand_tonnes_C
Cem_Total,seasonal_jja,SEA,2009,22.401,thousand_tonnes_C
Cem_Total,seasonal_jja,SEA,2010,0.907,thousand_tonnes_C
Cem_Total,seasonal_jja,SEA,2011,18.374,thousand_tonnes_C
Cem_Total,seasonal_jja,SEA,2012,10.04,thousand_tonnes_C
Cem_Total,seasonal_jja,SEA,2013,8.002,thousand_tonnes_C
Cem_Total,seasonal_jja,SEA,2014,7.471,thousand_tonnes_C
Cem_Total,seasonal_jja,SEA,2015,20.791,thousand_tonnes_C
Cem_Total,seasonal_jja,SEA,2016,2.4,thousand_tonnes_C
Cem_Total,seasonal_jja,SEA,2017,1.46,thousand_tonnes_C
Cem_Total,seasonal_jja,SEA,2018,7.875,thousand_tonnes_C
Cem_Total,seasonal_jja,SEA,2019,13.034,thousand_tonnes_C
Cem_Total,seasonal_jja,SEA,2020,0.683,thousand_tonnes_C
