variable,timescale,region,tstart,tend,statistic,value,unit
BA_Total,seasonal_son,NEN,2001,2024,mann_kendall_slope,-0.055282,thousand_km2/year
BA_Total,seasonal_son,NEN,2001,2024,theil_sen_slope,-0.043203,thousand_km2/year
BA_Total,seasonal_son,NEN,2001,2024,theil_sen_slope_lower,-0.145682,thousand_km2/year
BA_Total,seasonal_son,NEN,2001,2024,theil_sen_slope_upper,0.059275,thousand_km2/year
BA_Total,seasonal_son,NEN,2001,2024,theil_sen_pvalue_slope,0.408639,1
BA_Total,seasonal_son,NEN,2001,2024,theil_sen_intercept,2.020311,thousand_km2
BA_Total,seasonal_son,NEN,2001,2024,theil_sen_intercept_lower,0.644783,thousand_km2
BA_Total,seasonal_son,NEN,2001,2024,theil_sen_intercept_upper,3.395839,thousand_km2
BA_Total,seasonal_son,NEN,2001,2024,residual_standard_deviation,2.250449,thousand_km2
