variable,timescale,region,year,sum,unit
Cem_Forest,yearly,NZ,2002,0.0,thousand_tonnes_C
Cem_Forest,yearly,NZ,2003,0.002,thousand_tonnes_C
Cem_Forest,yearly,NZ,2004,0.001,thousand_tonnes_C
Cem_Forest,yearly,NZ,2005,0.0,thousand_tonnes_C
Cem_Forest,yearly,NZ,2006,0.001,thousand_tonnes_C
Cem_Forest,yearly,NZ,2007,0.014,thousand_tonnes_C
Cem_Forest,yearly,NZ,2008,0.003,thousand_tonnes_C
Cem_Forest,yearly,NZ,2009,0.001,thousand_tonnes_C
Cem_Forest,yearly,NZ,2010,0.004,thousand_tonnes_C
Cem_Forest,yearly,NZ,2011,0.0,thousand_tonnes_C
Cem_Forest,yearly,NZ,2012,0.002,thousand_tonnes_C
Cem_Forest,yearly,NZ,2013,0.004,thousand_tonnes_C
Cem_Forest,yearly,NZ,2014,0.0,thousand_tonnes_C
Cem_Forest,yearly,NZ,2015,0.0,thousand_tonnes_C
Cem_Forest,yearly,NZ,2016,0.007,thousand_tonnes_C
Cem_Forest,yearly,NZ,2017,0.03,thousand_tonnes_C
Cem_Forest,yearly,NZ,2018,0.0,thousand_tonnes_C
Cem_Forest,yearly,NZ,2019,0.009,thousand_tonnes_C
Cem_Forest,yearly,NZ,2020,0.016,thousand_tonnes_C
