variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Forest,monthly,NAU,2001,0.0,0.0,0.0,0.0,0.02,0.179,0.703,1.737,2.201,1.163,0.226,0.027,thousand_km2
BA_Forest,monthly,NAU,2002,0.001,0.006,0.016,0.017,0.167,0.284,0.667,1.578,1.623,2.436,0.647,0.942,thousand_km2
BA_Forest,monthly,NAU,2003,0.37,0.0,0.0,0.006,0.072,0.386,0.617,0.842,1.938,2.951,3.467,0.212,thousand_km2
BA_Forest,monthly,NAU,2004,0.005,0.0,0.0,0.0,0.007,0.121,0.737,1.267,3.509,1.755,1.687,0.089,thousand_km2
BA_Forest,monthly,NAU,2005,0.001,0.023,0.001,0.009,0.06,0.116,0.168,0.236,0.362,0.614,0.57,0.608,thousand_km2
BA_Forest,monthly,NAU,2006,0.016,0.0,0.0,0.0,0.042,0.173,0.246,1.444,1.606,1.369,2.463,0.396,thousand_km2
BA_Forest,monthly,NAU,2007,0.002,0.0,0.002,0.003,0.005,0.072,0.339,0.615,2.559,0.912,0.493,0.733,thousand_km2
BA_Forest,monthly,NAU,2008,0.003,0.0,0.0,0.007,0.067,0.159,0.5,1.935,2.287,0.794,0.4,0.103,thousand_km2
BA_Forest,monthly,NAU,2009,0.0,0.0,0.0,0.003,0.013,0.156,0.424,0.905,1.404,1.612,0.551,0.249,thousand_km2
BA_Forest,monthly,NAU,2010,0.106,0.062,0.001,0.0,0.003,0.1,0.347,0.896,0.285,0.239,0.028,0.008,thousand_km2
BA_Forest,monthly,NAU,2011,0.0,0.0,0.0,0.002,0.026,0.402,0.881,1.417,1.003,0.78,0.255,0.058,thousand_km2
BA_Forest,monthly,NAU,2012,0.008,0.0,0.0,0.0,0.086,0.14,0.328,0.585,1.895,0.976,1.242,1.206,thousand_km2
BA_Forest,monthly,NAU,2013,0.705,0.418,0.0,0.064,0.072,1.0,2.252,2.996,5.38,3.49,1.103,0.164,thousand_km2
BA_Forest,monthly,NAU,2014,0.089,0.0,0.0,0.0,0.011,0.546,1.159,1.943,1.196,1.207,0.739,0.484,thousand_km2
BA_Forest,monthly,NAU,2015,0.031,0.016,0.0,0.003,0.125,0.17,0.876,1.298,1.928,1.442,0.291,0.051,thousand_km2
BA_Forest,monthly,NAU,2016,0.421,0.022,0.0,0.014,0.022,0.236,1.596,1.539,0.302,1.464,1.16,0.632,thousand_km2
BA_Forest,monthly,NAU,2017,0.0,0.0,0.0,0.001,0.047,0.647,0.848,0.586,0.752,0.608,0.129,0.136,thousand_km2
BA_Forest,monthly,NAU,2018,0.069,0.0,0.0,0.001,0.121,0.46,1.054,1.532,4.603,4.178,1.423,0.292,thousand_km2
BA_Forest,monthly,NAU,2019,0.024,0.008,0.007,0.013,0.545,3.353,5.276,3.581,6.342,4.327,1.378,1.262,thousand_km2
BA_Forest,monthly,NAU,2020,0.131,0.008,0.005,0.009,0.116,0.222,2.425,1.341,1.557,1.55,1.496,0.165,thousand_km2
BA_Forest,monthly,NAU,2021,0.0,0.0,0.0,0.01,0.082,0.232,0.739,1.129,0.776,0.77,0.795,0.282,thousand_km2
BA_Forest,monthly,NAU,2022,0.042,0.001,0.019,0.007,0.11,0.457,1.235,1.127,0.61,0.565,0.785,0.145,thousand_km2
BA_Forest,monthly,NAU,2023,0.002,0.0,0.001,0.027,0.539,0.362,1.315,1.283,1.608,2.603,1.532,0.223,thousand_km2
BA_Forest,monthly,NAU,2024,0.002,0.0,,,,,,,,,,,thousand_km2
