variable,timescale,region,year,sum,unit
Cem_Total,seasonal_mam,ESAF,2002,11.358,thousand_tonnes_C
Cem_Total,seasonal_mam,ESAF,2003,5.067,thousand_tonnes_C
Cem_Total,seasonal_mam,ESAF,2004,2.669,thousand_tonnes_C
Cem_Total,seasonal_mam,ESAF,2005,19.873,thousand_tonnes_C
Cem_Total,seasonal_mam,ESAF,2006,2.497,thousand_tonnes_C
Cem_Total,seasonal_mam,ESAF,2007,5.755,thousand_tonnes_C
Cem_Total,seasonal_mam,ESAF,2008,4.509,thousand_tonnes_C
Cem_Total,seasonal_mam,ESAF,2009,2.545,thousand_tonnes_C
Cem_Total,seasonal_mam,ESAF,2010,2.447,thousand_tonnes_C
Cem_Total,seasonal_mam,ESAF,2011,3.259,thousand_tonnes_C
Cem_Total,seasonal_mam,ESAF,2012,6.016,thousand_tonnes_C
Cem_Total,seasonal_mam,ESAF,2013,6.35,thousand_tonnes_C
Cem_Total,seasonal_mam,ESAF,2014,2.907,thousand_tonnes_C
Cem_Total,seasonal_mam,ESAF,2015,3.159,thousand_tonnes_C
Cem_Total,seasonal_mam,ESAF,2016,2.437,thousand_tonnes_C
Cem_Total,seasonal_mam,ESAF,2017,1.082,thousand_tonnes_C
Cem_Total,seasonal_mam,ESAF,2018,1.0,thousand_tonnes_C
Cem_Total,seasonal_mam,ESAF,2019,4.671,thousand_tonnes_C
Cem_Total,seasonal_mam,ESAF,2020,3.34,thousand_tonnes_C
