variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Forest,monthly,SES,2001,1.072,0.099,0.2,0.067,0.054,1.274,3.896,21.803,3.599,0.462,0.228,0.632,thousand_km2
BA_Forest,monthly,SES,2002,13.217,2.394,1.643,0.51,0.143,0.747,4.125,28.877,16.809,12.69,2.333,1.067,thousand_km2
BA_Forest,monthly,SES,2003,0.706,0.645,0.697,1.059,1.61,1.39,6.15,9.665,14.642,2.53,4.104,0.767,thousand_km2
BA_Forest,monthly,SES,2004,2.048,3.189,5.731,2.989,0.359,2.956,2.137,9.384,14.744,3.003,0.62,0.401,thousand_km2
BA_Forest,monthly,SES,2005,1.588,9.172,17.178,0.917,0.334,0.962,2.667,18.219,7.899,2.486,0.573,1.069,thousand_km2
BA_Forest,monthly,SES,2006,3.435,3.612,0.976,0.594,1.96,1.209,4.515,16.534,8.315,0.503,0.496,0.139,thousand_km2
BA_Forest,monthly,SES,2007,0.256,0.56,0.471,0.223,0.386,1.975,5.077,17.023,26.562,3.907,1.24,0.287,thousand_km2
BA_Forest,monthly,SES,2008,0.749,2.442,1.471,0.767,1.264,2.25,3.348,4.432,8.647,0.955,0.808,1.779,thousand_km2
BA_Forest,monthly,SES,2009,1.999,0.648,2.331,6.761,1.94,1.866,1.385,4.461,3.062,2.819,1.797,0.095,thousand_km2
BA_Forest,monthly,SES,2010,0.368,1.898,0.633,1.561,0.21,1.017,3.056,9.119,10.348,2.587,3.677,0.706,thousand_km2
BA_Forest,monthly,SES,2011,0.162,0.055,0.317,0.09,0.21,2.761,4.409,4.144,10.878,2.063,0.727,1.908,thousand_km2
BA_Forest,monthly,SES,2012,6.283,6.932,3.778,0.614,0.286,2.385,1.085,3.307,9.996,2.471,1.457,0.631,thousand_km2
BA_Forest,monthly,SES,2013,2.672,3.496,1.726,0.282,0.245,0.127,1.859,2.768,12.697,1.994,1.019,0.261,thousand_km2
BA_Forest,monthly,SES,2014,1.922,5.39,1.086,0.116,0.049,0.139,0.515,1.445,1.617,4.527,0.659,1.007,thousand_km2
BA_Forest,monthly,SES,2015,1.198,0.446,1.155,0.093,0.152,0.323,0.913,4.164,5.624,2.706,0.588,0.333,thousand_km2
BA_Forest,monthly,SES,2016,0.44,0.212,0.141,0.153,0.129,1.391,2.212,4.175,7.211,3.099,0.391,1.141,thousand_km2
BA_Forest,monthly,SES,2017,2.432,0.227,0.357,0.043,0.026,0.364,40.282,6.413,9.289,3.551,1.731,0.796,thousand_km2
BA_Forest,monthly,SES,2018,1.243,1.491,0.867,0.619,0.313,0.723,0.949,7.116,5.193,0.369,0.156,0.546,thousand_km2
BA_Forest,monthly,SES,2019,0.891,1.858,0.34,0.208,0.083,0.488,3.572,12.612,20.713,5.188,1.982,0.473,thousand_km2
BA_Forest,monthly,SES,2020,0.267,0.954,2.498,2.085,1.189,0.677,3.232,9.956,8.185,8.843,3.793,0.547,thousand_km2
BA_Forest,monthly,SES,2021,0.646,0.411,0.854,0.263,0.671,1.156,5.055,20.527,6.419,2.331,0.371,2.083,thousand_km2
BA_Forest,monthly,SES,2022,10.057,5.465,0.788,0.262,0.17,0.409,2.235,3.186,3.311,2.787,7.194,1.698,thousand_km2
BA_Forest,monthly,SES,2023,1.79,2.052,0.964,0.392,0.418,0.321,1.56,2.715,3.424,4.558,1.832,0.207,thousand_km2
BA_Forest,monthly,SES,2024,0.66,0.787,,,,,,,,,,,thousand_km2
