variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
Cem_Total,monthly,SAS,2002,0.128,1.406,6.289,2.981,0.382,0.001,0.0,0.005,0.01,0.045,0.065,0.066,thousand_tonnes_C
Cem_Total,monthly,SAS,2003,0.156,1.57,17.036,9.578,0.742,0.011,0.0,0.001,0.003,0.069,0.108,0.048,thousand_tonnes_C
Cem_Total,monthly,SAS,2004,0.361,3.739,43.182,3.275,1.074,0.024,0.0,0.0,0.007,0.088,0.103,0.075,thousand_tonnes_C
Cem_Total,monthly,SAS,2005,0.293,8.404,7.266,5.24,1.382,0.032,0.0,0.0,0.006,0.06,0.234,0.057,thousand_tonnes_C
Cem_Total,monthly,SAS,2006,0.704,2.705,14.65,5.973,0.223,0.004,0.002,0.002,0.024,0.098,0.153,0.073,thousand_tonnes_C
Cem_Total,monthly,SAS,2007,0.272,2.267,28.95,8.979,0.288,0.001,0.0,0.0,0.024,0.132,0.118,0.056,thousand_tonnes_C
Cem_Total,monthly,SAS,2008,0.334,0.87,8.959,7.142,1.854,0.024,0.005,0.003,0.005,0.15,0.166,0.041,thousand_tonnes_C
Cem_Total,monthly,SAS,2009,0.386,16.514,24.792,8.392,0.651,0.072,0.005,0.001,0.002,0.132,0.632,0.074,thousand_tonnes_C
Cem_Total,monthly,SAS,2010,0.585,4.416,36.662,5.657,0.875,0.009,0.002,0.0,0.024,0.142,0.313,0.148,thousand_tonnes_C
Cem_Total,monthly,SAS,2011,0.097,1.33,15.427,4.249,0.495,0.025,0.006,0.0,0.021,0.128,0.405,0.075,thousand_tonnes_C
Cem_Total,monthly,SAS,2012,0.112,10.017,21.266,3.391,1.416,0.027,0.0,0.009,0.002,0.074,0.396,0.215,thousand_tonnes_C
Cem_Total,monthly,SAS,2013,0.149,3.349,10.84,12.737,1.199,0.0,0.001,0.008,0.0,0.186,0.315,0.068,thousand_tonnes_C
Cem_Total,monthly,SAS,2014,0.175,1.172,15.475,11.419,0.847,0.049,0.0,0.0,0.003,0.17,0.693,0.052,thousand_tonnes_C
Cem_Total,monthly,SAS,2015,0.27,1.617,21.299,2.703,0.36,0.005,0.0,0.0,0.005,0.064,1.018,0.069,thousand_tonnes_C
Cem_Total,monthly,SAS,2016,0.186,2.743,7.362,7.967,0.508,0.003,0.0,0.0,0.032,0.146,0.752,0.044,thousand_tonnes_C
Cem_Total,monthly,SAS,2017,0.173,4.941,10.471,11.833,1.34,0.036,0.0,0.0,0.012,0.253,0.928,0.05,thousand_tonnes_C
Cem_Total,monthly,SAS,2018,0.151,2.824,15.232,3.96,0.675,0.015,0.001,0.0,0.012,0.155,0.643,0.17,thousand_tonnes_C
Cem_Total,monthly,SAS,2019,0.133,2.2,8.926,7.343,1.561,0.137,0.0,0.001,0.002,0.158,0.585,0.15,thousand_tonnes_C
Cem_Total,monthly,SAS,2020,0.372,2.029,17.534,6.388,1.865,0.022,0.01,0.0,0.006,0.208,0.614,0.123,thousand_tonnes_C
