variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
Cem_Total,monthly,NEAF,2002,21.649,15.917,6.123,3.009,0.954,0.195,0.105,0.155,1.402,5.013,12.948,30.379,thousand_tonnes_C
Cem_Total,monthly,NEAF,2003,24.434,12.981,4.687,2.481,0.698,0.032,0.079,0.045,0.389,5.129,11.375,34.988,thousand_tonnes_C
Cem_Total,monthly,NEAF,2004,16.651,14.914,6.592,2.744,0.986,0.161,0.219,0.02,0.312,4.741,12.869,31.456,thousand_tonnes_C
Cem_Total,monthly,NEAF,2005,24.336,10.98,5.729,2.313,0.861,0.034,0.045,0.035,0.191,3.057,25.163,40.499,thousand_tonnes_C
Cem_Total,monthly,NEAF,2006,16.444,9.043,5.171,2.701,0.207,0.038,0.007,0.012,0.299,2.427,8.728,23.984,thousand_tonnes_C
Cem_Total,monthly,NEAF,2007,26.518,14.345,8.481,2.602,0.551,0.074,0.045,0.027,0.155,3.352,11.218,33.843,thousand_tonnes_C
Cem_Total,monthly,NEAF,2008,22.952,13.54,6.4,1.228,0.426,0.109,0.05,0.0,0.182,2.783,9.583,34.342,thousand_tonnes_C
Cem_Total,monthly,NEAF,2009,20.625,9.667,6.484,1.283,1.371,0.619,0.178,0.124,0.282,3.382,23.324,22.753,thousand_tonnes_C
Cem_Total,monthly,NEAF,2010,20.044,7.572,4.531,1.714,0.332,0.045,0.05,0.082,0.254,0.941,9.317,28.56,thousand_tonnes_C
Cem_Total,monthly,NEAF,2011,22.443,14.952,5.968,2.202,0.57,0.109,0.042,0.004,0.014,1.036,9.547,30.861,thousand_tonnes_C
Cem_Total,monthly,NEAF,2012,27.1,16.73,5.726,2.106,0.272,0.037,0.004,0.06,0.136,3.303,10.617,25.121,thousand_tonnes_C
Cem_Total,monthly,NEAF,2013,25.577,10.643,4.556,2.858,0.568,0.197,0.09,0.114,0.095,2.218,6.623,24.795,thousand_tonnes_C
Cem_Total,monthly,NEAF,2014,26.384,11.276,4.535,0.737,0.183,0.114,0.017,0.016,0.078,1.193,8.233,27.665,thousand_tonnes_C
Cem_Total,monthly,NEAF,2015,23.238,13.433,5.476,2.089,0.209,0.113,0.131,0.314,1.276,3.323,9.822,28.58,thousand_tonnes_C
Cem_Total,monthly,NEAF,2016,24.667,12.701,2.597,1.261,0.187,0.06,0.027,0.122,0.395,3.005,17.932,35.41,thousand_tonnes_C
Cem_Total,monthly,NEAF,2017,22.628,7.093,4.273,1.308,0.265,0.151,0.036,0.0,0.03,2.894,9.926,37.958,thousand_tonnes_C
Cem_Total,monthly,NEAF,2018,18.826,11.883,4.735,1.666,0.439,0.111,0.123,0.187,1.416,3.952,22.86,26.659,thousand_tonnes_C
Cem_Total,monthly,NEAF,2019,19.282,6.957,4.754,1.589,0.443,0.028,0.019,0.002,0.04,0.401,5.931,12.837,thousand_tonnes_C
Cem_Total,monthly,NEAF,2020,25.207,14.258,7.057,3.597,0.691,0.167,0.14,0.19,0.387,1.904,9.265,22.571,thousand_tonnes_C
