variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
Cem_Forest,monthly,WSB,2002,0.0,0.0,0.0,0.184,0.093,0.012,0.016,0.001,0.011,0.011,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,WSB,2003,0.0,0.0,0.0,0.174,0.285,0.012,0.196,2.03,0.929,0.196,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,WSB,2004,0.0,0.0,0.0,1.216,3.72,0.118,1.873,0.283,0.003,0.009,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,WSB,2005,0.0,0.0,0.015,0.418,0.026,0.002,3.131,3.923,0.01,0.031,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,WSB,2006,0.0,0.0,0.0,0.475,0.444,0.032,2.171,0.017,0.032,0.002,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,WSB,2007,0.0,0.0,0.033,0.445,0.023,0.016,0.593,0.03,0.048,0.048,0.001,0.0,thousand_tonnes_C
Cem_Forest,monthly,WSB,2008,0.0,0.0,0.531,1.506,0.169,0.0,0.014,0.036,0.011,0.034,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,WSB,2009,0.0,0.0,0.295,0.618,0.518,0.029,0.041,0.003,0.043,0.011,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,WSB,2010,0.0,0.0,0.0,1.907,0.018,0.001,0.126,8.827,0.081,0.08,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,WSB,2011,0.0,0.0,0.011,1.482,0.299,0.355,0.064,0.028,0.035,0.021,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,WSB,2012,0.0,0.0,0.04,0.849,0.607,14.137,19.39,2.531,0.161,0.003,0.001,0.0,thousand_tonnes_C
Cem_Forest,monthly,WSB,2013,0.0,0.0,0.0,0.303,0.002,0.003,4.224,2.772,0.014,0.003,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,WSB,2014,0.0,0.0,0.086,0.778,0.158,0.025,0.028,0.002,0.002,0.0,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,WSB,2015,0.0,0.0,0.005,0.097,0.001,0.003,0.017,0.018,0.008,0.01,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,WSB,2016,0.0,0.0,0.012,0.198,0.005,0.229,3.975,0.336,0.156,0.021,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,WSB,2017,0.0,0.0,0.023,0.609,0.006,0.017,1.233,0.454,0.002,0.002,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,WSB,2018,0.0,0.0,0.0,0.412,0.026,0.004,0.37,0.006,0.037,0.004,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,WSB,2019,0.0,0.0,0.023,0.078,0.068,0.019,0.005,0.001,0.007,0.007,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,WSB,2020,0.0,0.0,0.025,0.99,0.002,0.011,3.051,0.257,0.026,0.018,0.0,0.0,thousand_tonnes_C
