variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Forest,monthly,ESB,2001,0.0,0.001,0.499,2.717,0.628,1.328,2.989,0.61,4.823,5.177,0.008,0.0,thousand_km2
BA_Forest,monthly,ESB,2002,0.0,0.87,7.308,4.221,9.483,3.191,8.316,19.861,33.528,8.783,0.412,0.0,thousand_km2
BA_Forest,monthly,ESB,2003,0.0,0.047,44.523,27.832,146.961,48.152,22.232,1.254,1.143,0.014,0.022,0.0,thousand_km2
BA_Forest,monthly,ESB,2004,0.0,0.0,0.361,3.796,12.418,0.966,3.253,0.127,2.152,3.756,0.226,0.0,thousand_km2
BA_Forest,monthly,ESB,2005,0.0,0.002,4.629,2.555,0.641,0.078,1.532,1.602,2.451,3.466,0.004,0.0,thousand_km2
BA_Forest,monthly,ESB,2006,0.0,0.0,0.969,15.389,16.911,1.675,35.499,3.42,5.537,2.93,0.017,0.0,thousand_km2
BA_Forest,monthly,ESB,2007,0.026,0.154,1.185,15.292,7.002,2.045,3.427,4.872,5.964,7.457,0.351,0.003,thousand_km2
BA_Forest,monthly,ESB,2008,0.0,0.762,39.187,66.6,25.859,7.388,10.435,0.243,0.652,0.399,0.008,0.0,thousand_km2
BA_Forest,monthly,ESB,2009,0.0,0.0,3.428,22.972,11.945,1.522,0.508,0.398,1.919,0.184,0.146,0.0,thousand_km2
BA_Forest,monthly,ESB,2010,0.0,0.0,0.225,5.199,0.744,1.415,0.528,0.073,0.303,1.738,0.203,0.0,thousand_km2
BA_Forest,monthly,ESB,2011,0.0,0.0,22.127,30.839,13.674,13.301,12.693,0.686,7.39,15.343,0.57,0.002,thousand_km2
BA_Forest,monthly,ESB,2012,0.0,0.015,15.859,12.863,21.169,13.437,24.46,10.515,1.617,0.021,0.007,0.0,thousand_km2
BA_Forest,monthly,ESB,2013,0.0,0.0,0.043,26.756,0.923,8.534,11.292,16.706,0.91,0.08,0.082,0.0,thousand_km2
BA_Forest,monthly,ESB,2014,0.0,0.0,127.464,7.212,10.734,8.532,37.911,9.558,3.32,0.427,0.205,0.0,thousand_km2
BA_Forest,monthly,ESB,2015,0.0,0.008,20.104,15.38,9.699,4.679,23.635,23.785,5.631,2.167,0.309,0.0,thousand_km2
BA_Forest,monthly,ESB,2016,0.0,0.0,8.152,9.634,46.662,15.01,24.511,3.494,33.838,0.45,0.03,0.0,thousand_km2
BA_Forest,monthly,ESB,2017,0.0,0.003,12.743,21.381,3.255,15.917,16.491,29.04,3.902,0.165,0.128,0.002,thousand_km2
BA_Forest,monthly,ESB,2018,0.0,0.0,33.123,32.661,48.561,14.734,36.417,12.659,8.452,0.343,0.002,0.0,thousand_km2
BA_Forest,monthly,ESB,2019,0.095,5.017,2.043,8.733,7.105,3.479,62.943,18.939,1.482,0.166,0.044,0.0,thousand_km2
BA_Forest,monthly,ESB,2020,0.0,0.0,19.048,16.629,2.939,1.873,12.274,22.047,11.481,0.159,0.005,0.0,thousand_km2
BA_Forest,monthly,ESB,2021,0.0,0.0,5.19,1.507,0.743,6.197,61.173,46.195,3.213,0.191,0.013,0.0,thousand_km2
BA_Forest,monthly,ESB,2022,0.0,0.0,3.228,7.697,7.633,1.395,1.82,0.468,0.582,1.455,0.849,0.0,thousand_km2
BA_Forest,monthly,ESB,2023,0.0,0.09,4.765,3.797,16.336,0.247,10.281,3.359,0.972,0.272,0.001,0.0,thousand_km2
BA_Forest,monthly,ESB,2024,0.0,0.125,,,,,,,,,,,thousand_km2
