variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
Cem_Forest,monthly,RAR,2002,0.0,0.0,0.0,0.0,0.0,0.003,0.01,0.013,0.007,0.0,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,RAR,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.013,0.377,0.0,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,RAR,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.011,0.0,0.0,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,RAR,2005,0.0,0.0,0.0,0.001,0.003,0.009,1.976,0.087,0.003,0.0,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,RAR,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.001,0.015,0.0,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,RAR,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.021,0.012,0.0,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,RAR,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.009,0.0,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,RAR,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.045,0.0,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,RAR,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.117,0.054,0.0,0.0,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,RAR,2011,0.0,0.0,0.0,0.009,0.0,0.007,0.036,0.011,0.004,0.0,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,RAR,2012,0.0,0.0,0.0,0.0,0.0,0.014,0.08,0.058,0.004,0.0,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,RAR,2013,0.0,0.0,0.0,0.0,0.0,0.0,1.959,6.492,0.012,0.0,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,RAR,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.502,0.11,0.0,0.0,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,RAR,2015,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,RAR,2016,0.0,0.0,0.0,0.0,0.008,0.009,2.201,0.026,0.011,0.0,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,RAR,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.213,0.237,0.053,0.0,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,RAR,2018,0.0,0.0,0.0,0.0,0.0,0.241,3.692,5.701,0.046,0.0,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,RAR,2019,0.0,0.0,0.0,0.0,0.0,0.084,0.485,1.307,0.054,0.0,0.0,0.0,thousand_tonnes_C
Cem_Forest,monthly,RAR,2020,0.0,0.0,0.0,0.0,0.046,5.461,20.717,5.463,1.425,0.0,0.0,0.0,thousand_tonnes_C
