variable,timescale,region,year,sum,unit
BA_Total,yearly,ESB,2001,120.444,thousand_km2
BA_Total,yearly,ESB,2002,377.006,thousand_km2
BA_Total,yearly,ESB,2003,783.693,thousand_km2
BA_Total,yearly,ESB,2004,136.919,thousand_km2
BA_Total,yearly,ESB,2005,180.687,thousand_km2
BA_Total,yearly,ESB,2006,268.473,thousand_km2
BA_Total,yearly,ESB,2007,241.216,thousand_km2
BA_Total,yearly,ESB,2008,449.544,thousand_km2
BA_Total,yearly,ESB,2009,126.434,thousand_km2
BA_Total,yearly,ESB,2010,68.513,thousand_km2
BA_Total,yearly,ESB,2011,388.205,thousand_km2
BA_Total,yearly,ESB,2012,297.337,thousand_km2
BA_Total,yearly,ESB,2013,182.573,thousand_km2
BA_Total,yearly,ESB,2014,685.466,thousand_km2
BA_Total,yearly,ESB,2015,439.727,thousand_km2
BA_Total,yearly,ESB,2016,336.295,thousand_km2
BA_Total,yearly,ESB,2017,308.299,thousand_km2
BA_Total,yearly,ESB,2018,308.942,thousand_km2
BA_Total,yearly,ESB,2019,323.521,thousand_km2
BA_Total,yearly,ESB,2020,194.945,thousand_km2
BA_Total,yearly,ESB,2021,312.199,thousand_km2
BA_Total,yearly,ESB,2022,160.97,thousand_km2
BA_Total,yearly,ESB,2023,218.957,thousand_km2
BA_Total,yearly,ESB,2024,0.346,thousand_km2
