variable,timescale,region,year,sum,unit
Cem_Total,yearly,CAU,2002,63.631,thousand_tonnes_C
Cem_Total,yearly,CAU,2003,6.248,thousand_tonnes_C
Cem_Total,yearly,CAU,2004,16.725,thousand_tonnes_C
Cem_Total,yearly,CAU,2005,5.466,thousand_tonnes_C
Cem_Total,yearly,CAU,2006,32.687,thousand_tonnes_C
Cem_Total,yearly,CAU,2007,21.669,thousand_tonnes_C
Cem_Total,yearly,CAU,2008,7.487,thousand_tonnes_C
Cem_Total,yearly,CAU,2009,6.052,thousand_tonnes_C
Cem_Total,yearly,CAU,2010,3.658,thousand_tonnes_C
Cem_Total,yearly,CAU,2011,97.048,thousand_tonnes_C
Cem_Total,yearly,CAU,2012,89.506,thousand_tonnes_C
Cem_Total,yearly,CAU,2013,11.073,thousand_tonnes_C
Cem_Total,yearly,CAU,2014,19.495,thousand_tonnes_C
Cem_Total,yearly,CAU,2015,16.773,thousand_tonnes_C
Cem_Total,yearly,CAU,2016,4.126,thousand_tonnes_C
Cem_Total,yearly,CAU,2017,35.071,thousand_tonnes_C
Cem_Total,yearly,CAU,2018,36.355,thousand_tonnes_C
Cem_Total,yearly,CAU,2019,19.174,thousand_tonnes_C
Cem_Total,yearly,CAU,2020,2.193,thousand_tonnes_C
