variable,timescale,region,year,sum,unit
BA_Total,seasonal_jja,NEN,2001,9.635,thousand_km2
BA_Total,seasonal_jja,NEN,2002,77.088,thousand_km2
BA_Total,seasonal_jja,NEN,2003,47.885,thousand_km2
BA_Total,seasonal_jja,NEN,2004,4.025,thousand_km2
BA_Total,seasonal_jja,NEN,2005,39.097,thousand_km2
BA_Total,seasonal_jja,NEN,2006,16.494,thousand_km2
BA_Total,seasonal_jja,NEN,2007,28.787,thousand_km2
BA_Total,seasonal_jja,NEN,2008,19.57,thousand_km2
BA_Total,seasonal_jja,NEN,2009,7.881,thousand_km2
BA_Total,seasonal_jja,NEN,2010,32.85,thousand_km2
BA_Total,seasonal_jja,NEN,2011,27.0,thousand_km2
BA_Total,seasonal_jja,NEN,2012,21.815,thousand_km2
BA_Total,seasonal_jja,NEN,2013,134.408,thousand_km2
BA_Total,seasonal_jja,NEN,2014,7.235,thousand_km2
BA_Total,seasonal_jja,NEN,2015,10.795,thousand_km2
BA_Total,seasonal_jja,NEN,2016,1.965,thousand_km2
BA_Total,seasonal_jja,NEN,2017,17.193,thousand_km2
BA_Total,seasonal_jja,NEN,2018,16.61,thousand_km2
BA_Total,seasonal_jja,NEN,2019,13.41,thousand_km2
BA_Total,seasonal_jja,NEN,2020,1.214,thousand_km2
BA_Total,seasonal_jja,NEN,2021,93.089,thousand_km2
BA_Total,seasonal_jja,NEN,2022,9.935,thousand_km2
BA_Total,seasonal_jja,NEN,2023,194.472,thousand_km2
BA_Total,seasonal_jja,NEN,2024,0.0,thousand_km2
