variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
Cem_Forest,monthly,SAU,2002,0.129,0.003,0.004,0.007,0.002,0.0,0.004,0.019,0.029,0.676,2.152,1.934,thousand_tonnes_C
Cem_Forest,monthly,SAU,2003,9.113,2.334,0.866,0.038,0.053,0.0,0.0,0.001,0.059,0.052,0.683,0.246,thousand_tonnes_C
Cem_Forest,monthly,SAU,2004,0.039,0.002,0.121,0.15,0.151,0.002,0.0,0.001,0.024,0.309,0.303,2.064,thousand_tonnes_C
Cem_Forest,monthly,SAU,2005,0.286,0.006,0.065,0.197,0.002,0.0,0.0,0.001,0.002,0.087,0.262,0.412,thousand_tonnes_C
Cem_Forest,monthly,SAU,2006,0.643,0.084,0.116,0.044,0.048,0.003,0.003,0.177,0.152,1.004,0.871,9.932,thousand_tonnes_C
Cem_Forest,monthly,SAU,2007,1.683,0.605,0.139,0.082,0.022,0.002,0.0,0.0,0.005,0.278,0.587,1.286,thousand_tonnes_C
Cem_Forest,monthly,SAU,2008,0.092,0.0,0.178,0.13,0.009,0.0,0.001,0.034,0.007,0.124,0.145,0.312,thousand_tonnes_C
Cem_Forest,monthly,SAU,2009,0.124,3.523,0.162,0.215,0.122,0.002,0.005,0.029,0.018,0.286,0.848,0.491,thousand_tonnes_C
Cem_Forest,monthly,SAU,2010,0.21,0.049,0.162,0.051,0.054,0.0,0.0,0.0,0.055,0.151,0.122,0.045,thousand_tonnes_C
Cem_Forest,monthly,SAU,2011,0.112,0.078,0.059,0.055,0.1,0.001,0.0,0.002,0.006,0.06,0.757,0.305,thousand_tonnes_C
Cem_Forest,monthly,SAU,2012,0.003,0.721,0.017,0.062,0.003,0.002,0.0,0.0,0.0,0.071,0.753,0.239,thousand_tonnes_C
Cem_Forest,monthly,SAU,2013,1.915,0.65,0.044,0.025,0.029,0.0,0.0,0.0,0.002,0.063,0.538,0.113,thousand_tonnes_C
Cem_Forest,monthly,SAU,2014,0.808,2.265,0.004,0.036,0.008,0.0,0.0,0.065,0.137,0.667,0.124,0.173,thousand_tonnes_C
Cem_Forest,monthly,SAU,2015,0.164,2.686,0.129,0.126,0.014,0.001,0.001,0.001,0.474,0.974,3.192,0.199,thousand_tonnes_C
Cem_Forest,monthly,SAU,2016,2.874,0.294,0.144,0.173,0.012,0.0,0.0,0.0,0.002,0.785,0.449,0.428,thousand_tonnes_C
Cem_Forest,monthly,SAU,2017,0.028,0.01,0.045,0.025,0.062,0.003,0.0,0.001,0.166,1.142,0.579,0.337,thousand_tonnes_C
Cem_Forest,monthly,SAU,2018,0.039,0.005,0.069,0.063,0.255,0.001,0.001,0.113,0.099,0.253,0.281,0.285,thousand_tonnes_C
Cem_Forest,monthly,SAU,2019,2.873,0.521,1.491,0.226,0.142,0.016,0.009,0.001,0.097,0.143,2.031,24.127,thousand_tonnes_C
Cem_Forest,monthly,SAU,2020,49.545,3.852,0.193,0.052,0.089,0.0,0.0,0.023,0.053,0.684,0.772,0.205,thousand_tonnes_C
