variable,timescale,region,year,sum,unit
Cem_Forest,seasonal_jja,MED,2002,0.183,thousand_tonnes_C
Cem_Forest,seasonal_jja,MED,2003,0.599,thousand_tonnes_C
Cem_Forest,seasonal_jja,MED,2004,0.127,thousand_tonnes_C
Cem_Forest,seasonal_jja,MED,2005,0.678,thousand_tonnes_C
Cem_Forest,seasonal_jja,MED,2006,0.928,thousand_tonnes_C
Cem_Forest,seasonal_jja,MED,2007,1.101,thousand_tonnes_C
Cem_Forest,seasonal_jja,MED,2008,0.085,thousand_tonnes_C
Cem_Forest,seasonal_jja,MED,2009,0.125,thousand_tonnes_C
Cem_Forest,seasonal_jja,MED,2010,0.262,thousand_tonnes_C
Cem_Forest,seasonal_jja,MED,2011,0.166,thousand_tonnes_C
Cem_Forest,seasonal_jja,MED,2012,0.797,thousand_tonnes_C
Cem_Forest,seasonal_jja,MED,2013,0.624,thousand_tonnes_C
Cem_Forest,seasonal_jja,MED,2014,0.05,thousand_tonnes_C
Cem_Forest,seasonal_jja,MED,2015,0.314,thousand_tonnes_C
Cem_Forest,seasonal_jja,MED,2016,0.942,thousand_tonnes_C
Cem_Forest,seasonal_jja,MED,2017,1.057,thousand_tonnes_C
Cem_Forest,seasonal_jja,MED,2018,0.049,thousand_tonnes_C
Cem_Forest,seasonal_jja,MED,2019,0.14,thousand_tonnes_C
Cem_Forest,seasonal_jja,MED,2020,0.422,thousand_tonnes_C
