variable,timescale,region,year,sum,unit
BA_Forest,seasonal_djf,SAS,2001,0.0,thousand_km2
BA_Forest,seasonal_djf,SAS,2002,5.319,thousand_km2
BA_Forest,seasonal_djf,SAS,2003,2.341,thousand_km2
BA_Forest,seasonal_djf,SAS,2004,9.427,thousand_km2
BA_Forest,seasonal_djf,SAS,2005,41.629,thousand_km2
BA_Forest,seasonal_djf,SAS,2006,11.121,thousand_km2
BA_Forest,seasonal_djf,SAS,2007,8.702,thousand_km2
BA_Forest,seasonal_djf,SAS,2008,1.725,thousand_km2
BA_Forest,seasonal_djf,SAS,2009,41.225,thousand_km2
BA_Forest,seasonal_djf,SAS,2010,7.88,thousand_km2
BA_Forest,seasonal_djf,SAS,2011,2.273,thousand_km2
BA_Forest,seasonal_djf,SAS,2012,21.252,thousand_km2
BA_Forest,seasonal_djf,SAS,2013,21.147,thousand_km2
BA_Forest,seasonal_djf,SAS,2014,5.31,thousand_km2
BA_Forest,seasonal_djf,SAS,2015,11.79,thousand_km2
BA_Forest,seasonal_djf,SAS,2016,6.404,thousand_km2
BA_Forest,seasonal_djf,SAS,2017,7.695,thousand_km2
BA_Forest,seasonal_djf,SAS,2018,3.546,thousand_km2
BA_Forest,seasonal_djf,SAS,2019,6.162,thousand_km2
BA_Forest,seasonal_djf,SAS,2020,3.489,thousand_km2
BA_Forest,seasonal_djf,SAS,2021,9.659,thousand_km2
BA_Forest,seasonal_djf,SAS,2022,1.41,thousand_km2
BA_Forest,seasonal_djf,SAS,2023,9.769,thousand_km2
BA_Forest,seasonal_djf,SAS,2024,3.541,thousand_km2
