variable,timescale,region,year,sum,unit
Cem_Total,seasonal_son,SCA,2002,0.108,thousand_tonnes_C
Cem_Total,seasonal_son,SCA,2003,0.078,thousand_tonnes_C
Cem_Total,seasonal_son,SCA,2004,0.177,thousand_tonnes_C
Cem_Total,seasonal_son,SCA,2005,0.061,thousand_tonnes_C
Cem_Total,seasonal_son,SCA,2006,0.077,thousand_tonnes_C
Cem_Total,seasonal_son,SCA,2007,0.117,thousand_tonnes_C
Cem_Total,seasonal_son,SCA,2008,0.127,thousand_tonnes_C
Cem_Total,seasonal_son,SCA,2009,0.194,thousand_tonnes_C
Cem_Total,seasonal_son,SCA,2010,0.115,thousand_tonnes_C
Cem_Total,seasonal_son,SCA,2011,0.13,thousand_tonnes_C
Cem_Total,seasonal_son,SCA,2012,0.232,thousand_tonnes_C
Cem_Total,seasonal_son,SCA,2013,0.084,thousand_tonnes_C
Cem_Total,seasonal_son,SCA,2014,0.188,thousand_tonnes_C
Cem_Total,seasonal_son,SCA,2015,0.09,thousand_tonnes_C
Cem_Total,seasonal_son,SCA,2016,0.124,thousand_tonnes_C
Cem_Total,seasonal_son,SCA,2017,0.14,thousand_tonnes_C
Cem_Total,seasonal_son,SCA,2018,0.227,thousand_tonnes_C
Cem_Total,seasonal_son,SCA,2019,0.274,thousand_tonnes_C
Cem_Total,seasonal_son,SCA,2020,0.085,thousand_tonnes_C
