variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Forest,monthly,WCE,2001,0.118,0.0,0.455,0.12,0.0,0.044,0.265,0.286,0.082,0.264,0.0,0.0,thousand_km2
BA_Forest,monthly,WCE,2002,0.12,0.128,1.311,1.958,0.007,0.18,2.025,2.95,9.476,0.239,0.022,0.0,thousand_km2
BA_Forest,monthly,WCE,2003,0.002,0.054,4.209,4.644,0.034,0.035,0.038,0.31,0.424,0.27,0.029,0.0,thousand_km2
BA_Forest,monthly,WCE,2004,0.0,0.007,1.835,0.468,0.0,0.016,0.457,1.062,0.605,0.411,0.01,0.0,thousand_km2
BA_Forest,monthly,WCE,2005,0.002,0.021,0.8,1.366,0.003,0.008,0.112,0.087,0.104,1.652,0.022,0.002,thousand_km2
BA_Forest,monthly,WCE,2006,0.001,0.007,3.431,3.776,0.458,0.043,0.766,0.606,0.442,0.273,0.015,0.005,thousand_km2
BA_Forest,monthly,WCE,2007,0.126,0.209,5.292,0.092,0.004,0.079,0.859,1.969,0.12,0.156,0.045,0.002,thousand_km2
BA_Forest,monthly,WCE,2008,0.015,0.269,9.57,0.596,0.002,0.004,0.497,1.84,0.49,0.277,0.058,0.0,thousand_km2
BA_Forest,monthly,WCE,2009,0.0,0.005,4.379,6.493,0.005,0.001,0.069,0.108,0.176,0.431,0.015,0.0,thousand_km2
BA_Forest,monthly,WCE,2010,0.0,0.0,5.078,2.94,0.0,0.034,1.253,2.26,0.034,0.573,0.177,0.0,thousand_km2
BA_Forest,monthly,WCE,2011,0.0,0.016,1.976,3.482,0.039,0.027,0.045,0.124,0.345,0.528,0.385,0.054,thousand_km2
BA_Forest,monthly,WCE,2012,0.0,1.453,5.566,0.68,0.012,0.003,0.08,0.158,0.158,0.33,0.066,0.0,thousand_km2
BA_Forest,monthly,WCE,2013,0.0,0.032,0.41,6.531,0.003,0.006,0.035,0.212,0.036,0.452,0.06,0.0,thousand_km2
BA_Forest,monthly,WCE,2014,0.0,2.126,1.245,0.749,0.0,0.004,0.109,0.162,0.285,5.647,0.286,0.0,thousand_km2
BA_Forest,monthly,WCE,2015,0.0,2.956,5.059,1.867,0.022,0.254,0.238,1.078,1.108,2.134,1.244,0.039,thousand_km2
BA_Forest,monthly,WCE,2016,0.0,0.017,1.246,1.294,0.0,0.01,0.081,0.119,0.195,0.238,0.078,0.011,thousand_km2
BA_Forest,monthly,WCE,2017,0.019,0.655,0.575,0.194,0.028,0.018,0.118,0.196,0.364,0.816,0.07,0.036,thousand_km2
BA_Forest,monthly,WCE,2018,0.0,0.0,4.319,30.876,0.003,0.039,0.018,0.158,0.081,0.703,0.139,0.0,thousand_km2
BA_Forest,monthly,WCE,2019,0.007,0.53,3.977,4.578,0.006,0.064,0.122,0.122,0.183,2.841,0.12,0.001,thousand_km2
BA_Forest,monthly,WCE,2020,0.021,0.203,4.289,5.89,0.029,0.01,0.06,0.211,0.567,1.268,0.028,0.0,thousand_km2
BA_Forest,monthly,WCE,2021,0.0,0.025,0.323,1.6,0.0,0.004,0.061,0.083,0.075,0.424,0.088,0.0,thousand_km2
BA_Forest,monthly,WCE,2022,0.02,0.128,3.564,0.158,0.3,0.161,0.361,0.461,0.113,0.123,0.008,0.0,thousand_km2
BA_Forest,monthly,WCE,2023,0.0,0.002,1.631,0.687,0.026,0.132,0.08,0.077,0.116,0.655,0.007,0.0,thousand_km2
BA_Forest,monthly,WCE,2024,0.012,0.053,,,,,,,,,,,thousand_km2
