variable,timescale,region,year,sum,unit
Cem_Forest,seasonal_son,GIC,2002,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,GIC,2003,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,GIC,2004,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,GIC,2005,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,GIC,2006,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,GIC,2007,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,GIC,2008,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,GIC,2009,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,GIC,2010,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,GIC,2011,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,GIC,2012,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,GIC,2013,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,GIC,2014,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,GIC,2015,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,GIC,2016,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,GIC,2017,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,GIC,2018,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,GIC,2019,0.0,thousand_tonnes_C
Cem_Forest,seasonal_son,GIC,2020,0.0,thousand_tonnes_C
