variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Total,monthly,CNA,2001,0.088,0.067,1.127,1.152,0.287,1.228,1.439,1.385,1.893,1.757,0.792,0.341,thousand_km2
BA_Total,monthly,CNA,2002,0.125,0.293,0.527,0.641,1.531,1.654,3.199,1.946,3.843,1.771,1.785,0.53,thousand_km2
BA_Total,monthly,CNA,2003,1.011,0.667,8.166,10.298,0.355,1.691,8.686,2.852,3.256,9.953,1.732,1.952,thousand_km2
BA_Total,monthly,CNA,2004,0.282,2.211,5.101,5.036,0.213,1.439,4.558,1.715,11.381,2.88,0.458,1.727,thousand_km2
BA_Total,monthly,CNA,2005,0.508,1.464,6.987,15.663,0.919,1.061,3.984,2.316,3.817,3.891,4.001,2.673,thousand_km2
BA_Total,monthly,CNA,2006,3.513,3.019,15.211,13.653,1.823,1.628,4.856,3.079,4.463,2.495,1.24,2.044,thousand_km2
BA_Total,monthly,CNA,2007,0.166,2.801,3.217,2.918,1.112,0.525,6.792,6.214,5.634,2.89,3.131,0.899,thousand_km2
BA_Total,monthly,CNA,2008,0.553,4.436,5.872,20.329,1.649,2.134,4.981,1.406,5.273,4.929,2.857,0.275,thousand_km2
BA_Total,monthly,CNA,2009,1.599,2.348,3.813,35.27,6.933,3.389,1.481,1.654,2.487,1.856,1.132,0.097,thousand_km2
BA_Total,monthly,CNA,2010,0.183,2.533,5.385,14.801,0.745,0.776,1.993,5.146,9.955,7.481,1.888,3.364,thousand_km2
BA_Total,monthly,CNA,2011,0.137,6.728,4.996,38.245,4.64,7.987,2.042,4.483,12.348,7.026,1.15,2.128,thousand_km2
BA_Total,monthly,CNA,2012,0.419,3.177,2.881,0.781,1.038,1.779,6.219,7.816,2.883,2.848,1.184,0.817,thousand_km2
BA_Total,monthly,CNA,2013,0.918,0.544,2.932,0.346,0.369,1.684,0.779,4.886,4.412,1.195,1.095,0.998,thousand_km2
BA_Total,monthly,CNA,2014,0.747,0.956,5.91,24.319,2.052,0.293,0.789,1.048,3.746,2.857,2.469,1.197,thousand_km2
BA_Total,monthly,CNA,2015,0.752,1.138,8.128,3.345,0.263,0.636,0.781,4.204,15.084,9.427,1.642,0.693,thousand_km2
BA_Total,monthly,CNA,2016,0.729,5.001,16.33,21.762,0.581,0.896,2.337,2.158,9.262,3.494,2.695,0.794,thousand_km2
BA_Total,monthly,CNA,2017,1.905,1.366,24.456,5.158,0.962,0.512,1.775,0.803,5.003,3.379,3.94,1.703,thousand_km2
BA_Total,monthly,CNA,2018,0.624,0.986,7.789,21.425,2.231,0.802,1.561,1.36,4.251,1.074,1.283,0.13,thousand_km2
BA_Total,monthly,CNA,2019,0.298,0.12,8.737,15.326,0.786,1.396,1.369,3.132,9.416,1.724,6.593,0.571,thousand_km2
BA_Total,monthly,CNA,2020,0.449,1.288,9.009,24.624,6.85,1.2,0.725,1.921,4.277,2.829,3.3,0.657,thousand_km2
BA_Total,monthly,CNA,2021,1.063,5.505,7.599,7.441,1.095,1.002,1.609,4.117,7.256,3.657,1.6,1.458,thousand_km2
BA_Total,monthly,CNA,2022,1.321,2.469,8.256,18.638,1.693,1.055,1.893,2.423,10.6,5.182,1.117,1.774,thousand_km2
BA_Total,monthly,CNA,2023,0.611,0.735,3.452,11.748,0.57,0.477,1.476,4.195,9.035,5.092,3.954,0.344,thousand_km2
BA_Total,monthly,CNA,2024,0.152,16.13,,,,,,,,,,,thousand_km2
