variable,timescale,region,year,sum,unit
Cem_Total,seasonal_mam,EEU,2002,0.573,thousand_tonnes_C
Cem_Total,seasonal_mam,EEU,2003,0.984,thousand_tonnes_C
Cem_Total,seasonal_mam,EEU,2004,1.172,thousand_tonnes_C
Cem_Total,seasonal_mam,EEU,2005,1.266,thousand_tonnes_C
Cem_Total,seasonal_mam,EEU,2006,4.704,thousand_tonnes_C
Cem_Total,seasonal_mam,EEU,2007,1.303,thousand_tonnes_C
Cem_Total,seasonal_mam,EEU,2008,3.625,thousand_tonnes_C
Cem_Total,seasonal_mam,EEU,2009,7.027,thousand_tonnes_C
Cem_Total,seasonal_mam,EEU,2010,1.427,thousand_tonnes_C
Cem_Total,seasonal_mam,EEU,2011,0.464,thousand_tonnes_C
Cem_Total,seasonal_mam,EEU,2012,1.088,thousand_tonnes_C
Cem_Total,seasonal_mam,EEU,2013,0.542,thousand_tonnes_C
Cem_Total,seasonal_mam,EEU,2014,1.344,thousand_tonnes_C
Cem_Total,seasonal_mam,EEU,2015,0.659,thousand_tonnes_C
Cem_Total,seasonal_mam,EEU,2016,0.394,thousand_tonnes_C
Cem_Total,seasonal_mam,EEU,2017,1.127,thousand_tonnes_C
Cem_Total,seasonal_mam,EEU,2018,1.538,thousand_tonnes_C
Cem_Total,seasonal_mam,EEU,2019,1.763,thousand_tonnes_C
Cem_Total,seasonal_mam,EEU,2020,0.436,thousand_tonnes_C
