fittype,tstart,tend,slope,slope_lower,slope_upper,slope_mann_kendall,pvalue_slope,intercept,intercept_lower,intercept_upper,pvalue_intercept,SE,corrcoef,R2adj,variable,timescale,region
theil-sen,2001-10-01,2024-10-01,0.0,-0.0,0.0,0.0,0.386207,0.0,-0.0,0.0,0.423837,0.004676,-0.674193,0.268064,BA_Forest_NonForest,seasonal_son,SAH
