variable,timescale,region,tstart,tend,statistic,value,unit
Cem_Forest,seasonal_son,ECA,2002,2020,mann_kendall_slope,-1.6e-05,thousand_tonnes_C/year
Cem_Forest,seasonal_son,ECA,2002,2020,theil_sen_slope,-3e-05,thousand_tonnes_C/year
Cem_Forest,seasonal_son,ECA,2002,2020,theil_sen_slope_lower,-4.8e-05,thousand_tonnes_C/year
Cem_Forest,seasonal_son,ECA,2002,2020,theil_sen_slope_upper,-1.1e-05,thousand_tonnes_C/year
Cem_Forest,seasonal_son,ECA,2002,2020,theil_sen_pvalue_slope,0.001357,1
Cem_Forest,seasonal_son,ECA,2002,2020,theil_sen_intercept,0.000451,thousand_tonnes_C
Cem_Forest,seasonal_son,ECA,2002,2020,theil_sen_intercept_lower,0.00026,thousand_tonnes_C
Cem_Forest,seasonal_son,ECA,2002,2020,theil_sen_intercept_upper,0.000642,thousand_tonnes_C
Cem_Forest,seasonal_son,ECA,2002,2020,residual_standard_deviation,0.000353,thousand_tonnes_C
