fittype,tstart,tend,slope,slope_lower,slope_upper,slope_mann_kendall,pvalue_slope,intercept,intercept_lower,intercept_upper,pvalue_intercept,SE,corrcoef,R2adj,variable,timescale,region
theil-sen,2001-07-01,2024-07-01,0.0,0.0,0.0,0.0,0.04338,-0.0,-0.0,0.0,0.611385,0.030063,0.070786,0.505973,BA_Total,yearly,GIC
