variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Forest,monthly,WAF,2001,6.658,8.547,5.005,1.393,0.618,0.128,0.026,0.0,0.002,0.004,0.068,1.214,thousand_km2
BA_Forest,monthly,WAF,2002,7.995,7.358,3.365,2.725,0.458,0.078,0.4,0.01,0.033,0.018,0.576,1.68,thousand_km2
BA_Forest,monthly,WAF,2003,9.76,3.604,8.608,4.516,2.194,0.08,0.002,0.0,0.001,0.012,0.119,2.091,thousand_km2
BA_Forest,monthly,WAF,2004,2.197,9.183,8.782,7.196,0.907,0.012,0.0,0.0,0.001,0.005,0.135,0.367,thousand_km2
BA_Forest,monthly,WAF,2005,8.302,3.479,1.647,2.173,0.664,0.085,0.01,0.0,0.0,0.009,0.247,1.201,thousand_km2
BA_Forest,monthly,WAF,2006,3.77,4.481,31.738,1.37,3.286,0.032,0.008,0.0,0.0,0.043,0.608,9.779,thousand_km2
BA_Forest,monthly,WAF,2007,11.716,4.98,3.873,0.712,1.763,0.19,0.032,0.0,0.0,0.004,0.089,2.261,thousand_km2
BA_Forest,monthly,WAF,2008,2.944,4.459,3.25,0.845,0.705,0.09,0.003,0.0,0.0,0.01,0.068,0.976,thousand_km2
BA_Forest,monthly,WAF,2009,6.364,10.534,7.467,23.505,3.905,0.261,0.035,0.0,0.006,0.036,0.648,3.169,thousand_km2
BA_Forest,monthly,WAF,2010,1.333,1.226,2.28,0.897,0.898,0.262,0.024,0.001,0.0,0.003,0.173,1.147,thousand_km2
BA_Forest,monthly,WAF,2011,1.244,1.91,1.306,0.792,0.613,0.001,0.0,0.0,0.0,0.005,0.096,0.556,thousand_km2
BA_Forest,monthly,WAF,2012,2.911,8.252,4.462,4.305,0.234,0.009,0.0,0.0,0.0,0.002,0.027,0.215,thousand_km2
BA_Forest,monthly,WAF,2013,11.634,6.751,6.053,3.451,2.37,0.041,0.013,0.0,0.0,0.02,0.42,4.474,thousand_km2
BA_Forest,monthly,WAF,2014,2.068,13.259,3.584,12.705,1.677,0.042,0.078,0.0,0.0,0.036,0.143,0.584,thousand_km2
BA_Forest,monthly,WAF,2015,11.242,21.093,5.108,26.794,1.344,0.194,0.0,0.0,0.0,0.019,0.449,0.752,thousand_km2
BA_Forest,monthly,WAF,2016,7.068,1.848,0.439,1.525,1.436,0.171,0.0,0.0,0.0,0.004,0.013,0.379,thousand_km2
BA_Forest,monthly,WAF,2017,0.109,1.087,0.532,3.572,0.127,0.005,0.003,0.0,0.014,0.02,0.017,0.392,thousand_km2
BA_Forest,monthly,WAF,2018,7.927,4.889,5.833,1.347,2.336,0.096,0.0,0.0,0.002,0.011,0.255,3.87,thousand_km2
BA_Forest,monthly,WAF,2019,2.159,7.406,7.517,1.49,3.26,0.144,0.067,0.0,0.001,0.04,0.399,0.502,thousand_km2
BA_Forest,monthly,WAF,2020,2.516,14.524,1.521,0.803,0.445,0.435,0.003,0.0,0.0,0.032,0.167,0.066,thousand_km2
BA_Forest,monthly,WAF,2021,1.423,0.955,0.955,3.933,1.083,0.011,0.002,0.0,0.0,0.033,0.177,0.13,thousand_km2
BA_Forest,monthly,WAF,2022,2.442,2.756,2.321,5.085,2.168,0.003,0.0,0.0,0.0,0.006,0.056,0.167,thousand_km2
BA_Forest,monthly,WAF,2023,0.676,3.465,1.184,2.081,1.094,0.022,0.0,0.0,0.001,0.009,0.047,0.185,thousand_km2
BA_Forest,monthly,WAF,2024,3.537,1.781,,,,,,,,,,,thousand_km2
