variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
Cem_Forest,monthly,NSA,2002,0.127,0.255,0.169,0.05,0.007,0.002,0.068,3.342,1.25,0.394,0.474,0.26,thousand_tonnes_C
Cem_Forest,monthly,NSA,2003,0.514,1.798,5.607,1.581,0.108,0.001,0.617,1.064,0.705,0.103,0.244,0.425,thousand_tonnes_C
Cem_Forest,monthly,NSA,2004,0.212,1.101,0.395,0.139,0.0,0.002,0.645,3.535,0.551,0.328,0.689,0.993,thousand_tonnes_C
Cem_Forest,monthly,NSA,2005,0.191,0.24,1.533,0.234,0.009,0.007,1.222,6.704,1.041,0.222,0.37,0.078,thousand_tonnes_C
Cem_Forest,monthly,NSA,2006,0.144,0.314,0.48,0.476,0.082,0.005,0.119,1.884,1.161,0.313,0.13,0.069,thousand_tonnes_C
Cem_Forest,monthly,NSA,2007,0.261,2.047,1.469,0.261,0.131,0.011,0.072,4.297,1.927,0.129,0.221,0.027,thousand_tonnes_C
Cem_Forest,monthly,NSA,2008,0.136,0.29,0.77,0.441,0.051,0.009,0.287,4.55,0.69,0.105,0.324,0.152,thousand_tonnes_C
Cem_Forest,monthly,NSA,2009,0.049,0.139,0.239,0.206,0.059,0.009,0.02,0.952,0.443,0.332,0.736,0.332,thousand_tonnes_C
Cem_Forest,monthly,NSA,2010,0.795,2.223,1.554,0.385,0.034,0.002,0.108,3.716,1.809,0.304,0.086,0.024,thousand_tonnes_C
Cem_Forest,monthly,NSA,2011,0.096,0.243,0.126,0.04,0.002,0.0,0.028,0.562,0.36,0.068,0.028,0.188,thousand_tonnes_C
Cem_Forest,monthly,NSA,2012,0.118,0.28,0.189,0.01,0.0,0.001,0.047,3.869,1.186,0.163,0.65,0.237,thousand_tonnes_C
Cem_Forest,monthly,NSA,2013,0.25,0.394,0.725,0.416,0.006,0.0,0.005,0.239,0.099,0.111,0.032,0.144,thousand_tonnes_C
Cem_Forest,monthly,NSA,2014,0.156,0.312,0.748,0.259,0.06,0.011,0.074,2.38,0.356,0.069,0.173,0.363,thousand_tonnes_C
Cem_Forest,monthly,NSA,2015,0.106,0.183,0.328,0.458,0.306,0.002,0.027,1.746,1.88,2.075,1.123,3.797,thousand_tonnes_C
Cem_Forest,monthly,NSA,2016,2.961,2.533,2.835,0.418,0.004,0.006,0.101,2.673,0.639,0.247,0.37,0.253,thousand_tonnes_C
Cem_Forest,monthly,NSA,2017,0.036,0.087,0.123,0.231,0.004,0.007,0.54,2.739,9.563,0.972,1.076,0.841,thousand_tonnes_C
Cem_Forest,monthly,NSA,2018,0.07,0.73,1.014,0.255,0.023,0.012,0.097,0.306,1.139,0.501,0.321,0.021,thousand_tonnes_C
Cem_Forest,monthly,NSA,2019,0.173,1.153,5.366,2.415,0.083,0.006,0.317,4.419,0.935,0.193,0.295,0.054,thousand_tonnes_C
Cem_Forest,monthly,NSA,2020,0.208,0.567,2.396,1.375,0.612,0.034,0.399,5.36,7.111,0.667,0.071,0.013,thousand_tonnes_C
