variable,timescale,region,year,sum,unit
BA_Forest,seasonal_jja,SES,2001,26.973,thousand_km2
BA_Forest,seasonal_jja,SES,2002,33.749,thousand_km2
BA_Forest,seasonal_jja,SES,2003,17.205,thousand_km2
BA_Forest,seasonal_jja,SES,2004,14.477,thousand_km2
BA_Forest,seasonal_jja,SES,2005,21.848,thousand_km2
BA_Forest,seasonal_jja,SES,2006,22.258,thousand_km2
BA_Forest,seasonal_jja,SES,2007,24.075,thousand_km2
BA_Forest,seasonal_jja,SES,2008,10.03,thousand_km2
BA_Forest,seasonal_jja,SES,2009,7.712,thousand_km2
BA_Forest,seasonal_jja,SES,2010,13.192,thousand_km2
BA_Forest,seasonal_jja,SES,2011,11.314,thousand_km2
BA_Forest,seasonal_jja,SES,2012,6.777,thousand_km2
BA_Forest,seasonal_jja,SES,2013,4.754,thousand_km2
BA_Forest,seasonal_jja,SES,2014,2.099,thousand_km2
BA_Forest,seasonal_jja,SES,2015,5.4,thousand_km2
BA_Forest,seasonal_jja,SES,2016,7.778,thousand_km2
BA_Forest,seasonal_jja,SES,2017,47.059,thousand_km2
BA_Forest,seasonal_jja,SES,2018,8.788,thousand_km2
BA_Forest,seasonal_jja,SES,2019,16.672,thousand_km2
BA_Forest,seasonal_jja,SES,2020,13.865,thousand_km2
BA_Forest,seasonal_jja,SES,2021,26.738,thousand_km2
BA_Forest,seasonal_jja,SES,2022,5.83,thousand_km2
BA_Forest,seasonal_jja,SES,2023,4.596,thousand_km2
BA_Forest,seasonal_jja,SES,2024,0.0,thousand_km2
