variable,timescale,region,year,sum,unit
Cem_Forest,seasonal_jja,TIB,2002,0.001,thousand_tonnes_C
Cem_Forest,seasonal_jja,TIB,2003,0.326,thousand_tonnes_C
Cem_Forest,seasonal_jja,TIB,2004,0.0,thousand_tonnes_C
Cem_Forest,seasonal_jja,TIB,2005,0.228,thousand_tonnes_C
Cem_Forest,seasonal_jja,TIB,2006,0.0,thousand_tonnes_C
Cem_Forest,seasonal_jja,TIB,2007,0.128,thousand_tonnes_C
Cem_Forest,seasonal_jja,TIB,2008,0.0,thousand_tonnes_C
Cem_Forest,seasonal_jja,TIB,2009,0.048,thousand_tonnes_C
Cem_Forest,seasonal_jja,TIB,2010,0.001,thousand_tonnes_C
Cem_Forest,seasonal_jja,TIB,2011,0.0,thousand_tonnes_C
Cem_Forest,seasonal_jja,TIB,2012,0.049,thousand_tonnes_C
Cem_Forest,seasonal_jja,TIB,2013,0.0,thousand_tonnes_C
Cem_Forest,seasonal_jja,TIB,2014,0.271,thousand_tonnes_C
Cem_Forest,seasonal_jja,TIB,2015,0.071,thousand_tonnes_C
Cem_Forest,seasonal_jja,TIB,2016,0.0,thousand_tonnes_C
Cem_Forest,seasonal_jja,TIB,2017,0.001,thousand_tonnes_C
Cem_Forest,seasonal_jja,TIB,2018,0.004,thousand_tonnes_C
Cem_Forest,seasonal_jja,TIB,2019,0.125,thousand_tonnes_C
Cem_Forest,seasonal_jja,TIB,2020,0.0,thousand_tonnes_C
