variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
Cem_Total,monthly,CNA,2002,0.007,0.015,0.044,0.055,0.168,0.165,0.362,0.161,0.35,0.135,0.143,0.03,thousand_tonnes_C
Cem_Total,monthly,CNA,2003,0.077,0.039,0.477,0.626,0.035,0.194,1.232,0.236,0.35,1.105,0.143,0.174,thousand_tonnes_C
Cem_Total,monthly,CNA,2004,0.014,0.147,0.321,0.32,0.026,0.196,0.509,0.153,1.22,0.287,0.043,0.16,thousand_tonnes_C
Cem_Total,monthly,CNA,2005,0.03,0.111,0.412,0.926,0.091,0.112,0.511,0.236,0.36,0.412,0.4,0.265,thousand_tonnes_C
Cem_Total,monthly,CNA,2006,0.271,0.243,0.791,0.83,0.18,0.148,0.771,0.271,0.668,0.267,0.126,0.192,thousand_tonnes_C
Cem_Total,monthly,CNA,2007,0.009,0.2,0.268,0.262,0.357,0.065,0.745,0.694,0.613,0.271,0.302,0.08,thousand_tonnes_C
Cem_Total,monthly,CNA,2008,0.031,0.198,0.332,0.908,0.156,0.199,0.528,0.114,0.505,0.48,0.266,0.019,thousand_tonnes_C
Cem_Total,monthly,CNA,2009,0.139,0.173,0.254,1.898,0.848,0.3,0.148,0.169,0.258,0.177,0.113,0.009,thousand_tonnes_C
Cem_Total,monthly,CNA,2010,0.014,0.179,0.361,0.904,0.075,0.061,0.213,0.521,1.14,0.769,0.172,0.372,thousand_tonnes_C
Cem_Total,monthly,CNA,2011,0.007,0.431,0.319,2.395,0.326,0.865,0.173,0.484,2.807,0.611,0.1,0.115,thousand_tonnes_C
Cem_Total,monthly,CNA,2012,0.03,0.218,0.214,0.058,0.191,0.233,0.731,0.887,0.269,0.283,0.114,0.061,thousand_tonnes_C
Cem_Total,monthly,CNA,2013,0.057,0.031,0.226,0.034,0.033,0.22,0.056,0.48,0.421,0.11,0.092,0.077,thousand_tonnes_C
Cem_Total,monthly,CNA,2014,0.041,0.055,0.372,1.39,0.198,0.021,0.066,0.091,0.337,0.244,0.229,0.11,thousand_tonnes_C
Cem_Total,monthly,CNA,2015,0.058,0.075,0.476,0.273,0.023,0.041,0.072,0.39,1.501,0.916,0.147,0.045,thousand_tonnes_C
Cem_Total,monthly,CNA,2016,0.039,0.343,0.891,1.107,0.081,0.088,0.162,0.146,0.843,0.251,0.249,0.054,thousand_tonnes_C
Cem_Total,monthly,CNA,2017,0.129,0.113,1.169,0.249,0.108,0.039,0.171,0.077,0.466,0.301,0.341,0.14,thousand_tonnes_C
Cem_Total,monthly,CNA,2018,0.04,0.08,0.506,1.585,0.181,0.1,0.137,0.198,0.442,0.107,0.095,0.01,thousand_tonnes_C
Cem_Total,monthly,CNA,2019,0.025,0.006,0.52,0.713,0.098,0.139,0.143,0.256,1.035,0.173,0.662,0.038,thousand_tonnes_C
Cem_Total,monthly,CNA,2020,0.024,0.103,0.406,1.419,0.809,0.092,0.054,0.183,0.397,0.235,0.306,0.059,thousand_tonnes_C
