variable,timescale,region,year,sum,unit
BA_Total,seasonal_djf,NCA,2001,0.0,thousand_km2
BA_Total,seasonal_djf,NCA,2002,1.578,thousand_km2
BA_Total,seasonal_djf,NCA,2003,1.392,thousand_km2
BA_Total,seasonal_djf,NCA,2004,4.311,thousand_km2
BA_Total,seasonal_djf,NCA,2005,5.506,thousand_km2
BA_Total,seasonal_djf,NCA,2006,5.385,thousand_km2
BA_Total,seasonal_djf,NCA,2007,2.996,thousand_km2
BA_Total,seasonal_djf,NCA,2008,5.961,thousand_km2
BA_Total,seasonal_djf,NCA,2009,5.275,thousand_km2
BA_Total,seasonal_djf,NCA,2010,2.156,thousand_km2
BA_Total,seasonal_djf,NCA,2011,6.953,thousand_km2
BA_Total,seasonal_djf,NCA,2012,3.764,thousand_km2
BA_Total,seasonal_djf,NCA,2013,1.977,thousand_km2
BA_Total,seasonal_djf,NCA,2014,2.766,thousand_km2
BA_Total,seasonal_djf,NCA,2015,2.659,thousand_km2
BA_Total,seasonal_djf,NCA,2016,5.368,thousand_km2
BA_Total,seasonal_djf,NCA,2017,5.686,thousand_km2
BA_Total,seasonal_djf,NCA,2018,4.733,thousand_km2
BA_Total,seasonal_djf,NCA,2019,3.044,thousand_km2
BA_Total,seasonal_djf,NCA,2020,4.619,thousand_km2
BA_Total,seasonal_djf,NCA,2021,4.834,thousand_km2
BA_Total,seasonal_djf,NCA,2022,4.828,thousand_km2
BA_Total,seasonal_djf,NCA,2023,5.159,thousand_km2
BA_Total,seasonal_djf,NCA,2024,1.684,thousand_km2
