variable,timescale,region,year,sum,unit
BA_Forest,yearly_jj,SES,2001,2.766,thousand_km2
BA_Forest,yearly_jj,SES,2002,49.274,thousand_km2
BA_Forest,yearly_jj,SES,2003,72.008,thousand_km2
BA_Forest,yearly_jj,SES,2004,55.13,thousand_km2
BA_Forest,yearly_jj,SES,2005,60.44,thousand_km2
BA_Forest,yearly_jj,SES,2006,44.699,thousand_km2
BA_Forest,yearly_jj,SES,2007,34.373,thousand_km2
BA_Forest,yearly_jj,SES,2008,63.039,thousand_km2
BA_Forest,yearly_jj,SES,2009,35.514,thousand_km2
BA_Forest,yearly_jj,SES,2010,19.306,thousand_km2
BA_Forest,yearly_jj,SES,2011,33.088,thousand_km2
BA_Forest,yearly_jj,SES,2012,44.407,thousand_km2
BA_Forest,yearly_jj,SES,2013,27.495,thousand_km2
BA_Forest,yearly_jj,SES,2014,29.3,thousand_km2
BA_Forest,yearly_jj,SES,2015,13.137,thousand_km2
BA_Forest,yearly_jj,SES,2016,16.794,thousand_km2
BA_Forest,yearly_jj,SES,2017,21.678,thousand_km2
BA_Forest,yearly_jj,SES,2018,67.318,thousand_km2
BA_Forest,yearly_jj,SES,2019,18.197,thousand_km2
BA_Forest,yearly_jj,SES,2020,52.21,thousand_km2
BA_Forest,yearly_jj,SES,2021,38.557,thousand_km2
BA_Forest,yearly_jj,SES,2022,53.937,thousand_km2
BA_Forest,yearly_jj,SES,2023,26.348,thousand_km2
BA_Forest,yearly_jj,SES,2024,15.743,thousand_km2
