variable,timescale,region,year,sum,unit
Cem_Forest,seasonal_djf,NCA,2002,0.0,thousand_tonnes_C
Cem_Forest,seasonal_djf,NCA,2003,0.017,thousand_tonnes_C
Cem_Forest,seasonal_djf,NCA,2004,0.003,thousand_tonnes_C
Cem_Forest,seasonal_djf,NCA,2005,0.016,thousand_tonnes_C
Cem_Forest,seasonal_djf,NCA,2006,0.028,thousand_tonnes_C
Cem_Forest,seasonal_djf,NCA,2007,0.003,thousand_tonnes_C
Cem_Forest,seasonal_djf,NCA,2008,0.011,thousand_tonnes_C
Cem_Forest,seasonal_djf,NCA,2009,0.024,thousand_tonnes_C
Cem_Forest,seasonal_djf,NCA,2010,0.004,thousand_tonnes_C
Cem_Forest,seasonal_djf,NCA,2011,0.014,thousand_tonnes_C
Cem_Forest,seasonal_djf,NCA,2012,0.006,thousand_tonnes_C
Cem_Forest,seasonal_djf,NCA,2013,0.028,thousand_tonnes_C
Cem_Forest,seasonal_djf,NCA,2014,0.023,thousand_tonnes_C
Cem_Forest,seasonal_djf,NCA,2015,0.01,thousand_tonnes_C
Cem_Forest,seasonal_djf,NCA,2016,0.012,thousand_tonnes_C
Cem_Forest,seasonal_djf,NCA,2017,0.016,thousand_tonnes_C
Cem_Forest,seasonal_djf,NCA,2018,0.031,thousand_tonnes_C
Cem_Forest,seasonal_djf,NCA,2019,0.013,thousand_tonnes_C
Cem_Forest,seasonal_djf,NCA,2020,0.017,thousand_tonnes_C
