variable,timescale,region,tstart,tend,statistic,value,unit
Cem_Total,yearly_jj,WCA,2002,2020,mann_kendall_slope,0.013101,thousand_tonnes_C/year
Cem_Total,yearly_jj,WCA,2002,2020,theil_sen_slope,0.03782,thousand_tonnes_C/year
Cem_Total,yearly_jj,WCA,2002,2020,theil_sen_slope_lower,-0.102077,thousand_tonnes_C/year
Cem_Total,yearly_jj,WCA,2002,2020,theil_sen_slope_upper,0.177718,thousand_tonnes_C/year
Cem_Total,yearly_jj,WCA,2002,2020,theil_sen_pvalue_slope,0.596207,1
Cem_Total,yearly_jj,WCA,2002,2020,theil_sen_intercept,5.911423,thousand_tonnes_C
Cem_Total,yearly_jj,WCA,2002,2020,theil_sen_intercept_lower,4.437513,thousand_tonnes_C
Cem_Total,yearly_jj,WCA,2002,2020,theil_sen_intercept_upper,7.385332,thousand_tonnes_C
Cem_Total,yearly_jj,WCA,2002,2020,residual_standard_deviation,1.792117,thousand_tonnes_C
