variable,timescale,region,year,sum,unit
Cem_Forest,seasonal_son,ESB,2002,15.267,thousand_tonnes_C
Cem_Forest,seasonal_son,ESB,2003,0.499,thousand_tonnes_C
Cem_Forest,seasonal_son,ESB,2004,0.66,thousand_tonnes_C
Cem_Forest,seasonal_son,ESB,2005,1.43,thousand_tonnes_C
Cem_Forest,seasonal_son,ESB,2006,3.305,thousand_tonnes_C
Cem_Forest,seasonal_son,ESB,2007,7.743,thousand_tonnes_C
Cem_Forest,seasonal_son,ESB,2008,0.11,thousand_tonnes_C
Cem_Forest,seasonal_son,ESB,2009,0.545,thousand_tonnes_C
Cem_Forest,seasonal_son,ESB,2010,0.277,thousand_tonnes_C
Cem_Forest,seasonal_son,ESB,2011,11.048,thousand_tonnes_C
Cem_Forest,seasonal_son,ESB,2012,0.722,thousand_tonnes_C
Cem_Forest,seasonal_son,ESB,2013,0.319,thousand_tonnes_C
Cem_Forest,seasonal_son,ESB,2014,1.997,thousand_tonnes_C
Cem_Forest,seasonal_son,ESB,2015,3.998,thousand_tonnes_C
Cem_Forest,seasonal_son,ESB,2016,32.01,thousand_tonnes_C
Cem_Forest,seasonal_son,ESB,2017,1.031,thousand_tonnes_C
Cem_Forest,seasonal_son,ESB,2018,2.925,thousand_tonnes_C
Cem_Forest,seasonal_son,ESB,2019,0.592,thousand_tonnes_C
Cem_Forest,seasonal_son,ESB,2020,6.347,thousand_tonnes_C
