variable,timescale,region,year,sum,unit
Cem_Total,seasonal_mam,WCA,2002,0.565,thousand_tonnes_C
Cem_Total,seasonal_mam,WCA,2003,1.17,thousand_tonnes_C
Cem_Total,seasonal_mam,WCA,2004,1.588,thousand_tonnes_C
Cem_Total,seasonal_mam,WCA,2005,0.996,thousand_tonnes_C
Cem_Total,seasonal_mam,WCA,2006,1.035,thousand_tonnes_C
Cem_Total,seasonal_mam,WCA,2007,0.736,thousand_tonnes_C
Cem_Total,seasonal_mam,WCA,2008,0.692,thousand_tonnes_C
Cem_Total,seasonal_mam,WCA,2009,0.82,thousand_tonnes_C
Cem_Total,seasonal_mam,WCA,2010,0.99,thousand_tonnes_C
Cem_Total,seasonal_mam,WCA,2011,0.462,thousand_tonnes_C
Cem_Total,seasonal_mam,WCA,2012,1.014,thousand_tonnes_C
Cem_Total,seasonal_mam,WCA,2013,1.178,thousand_tonnes_C
Cem_Total,seasonal_mam,WCA,2014,0.533,thousand_tonnes_C
Cem_Total,seasonal_mam,WCA,2015,0.755,thousand_tonnes_C
Cem_Total,seasonal_mam,WCA,2016,0.994,thousand_tonnes_C
Cem_Total,seasonal_mam,WCA,2017,1.21,thousand_tonnes_C
Cem_Total,seasonal_mam,WCA,2018,0.888,thousand_tonnes_C
Cem_Total,seasonal_mam,WCA,2019,1.202,thousand_tonnes_C
Cem_Total,seasonal_mam,WCA,2020,1.199,thousand_tonnes_C
