variable,timescale,region,tstart,tend,statistic,value,unit
Cem_Forest,seasonal_jja,SAM,2002,2020,mann_kendall_slope,-0.549633,thousand_tonnes_C/year
Cem_Forest,seasonal_jja,SAM,2002,2020,theil_sen_slope,-0.619029,thousand_tonnes_C/year
Cem_Forest,seasonal_jja,SAM,2002,2020,theil_sen_slope_lower,-1.63873,thousand_tonnes_C/year
Cem_Forest,seasonal_jja,SAM,2002,2020,theil_sen_slope_upper,0.400672,thousand_tonnes_C/year
Cem_Forest,seasonal_jja,SAM,2002,2020,theil_sen_pvalue_slope,0.234112,1
Cem_Forest,seasonal_jja,SAM,2002,2020,theil_sen_intercept,20.619514,thousand_tonnes_C
Cem_Forest,seasonal_jja,SAM,2002,2020,theil_sen_intercept_lower,9.876295,thousand_tonnes_C
Cem_Forest,seasonal_jja,SAM,2002,2020,theil_sen_intercept_upper,31.362733,thousand_tonnes_C
Cem_Forest,seasonal_jja,SAM,2002,2020,residual_standard_deviation,12.689388,thousand_tonnes_C
