variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Total,monthly,NEN,2001,0.0,0.0,0.0,0.374,0.286,5.651,3.026,0.958,0.192,1.096,0.0,0.0,thousand_km2
BA_Total,monthly,NEN,2002,0.0,0.0,0.0,0.038,0.615,11.634,65.154,0.3,0.166,0.182,0.0,0.0,thousand_km2
BA_Total,monthly,NEN,2003,0.0,0.0,0.0,0.603,0.927,19.077,9.456,19.352,3.63,1.219,0.0,0.0,thousand_km2
BA_Total,monthly,NEN,2004,0.0,0.0,0.001,0.003,0.035,0.016,3.312,0.697,0.099,0.046,0.035,0.0,thousand_km2
BA_Total,monthly,NEN,2005,0.0,0.0,0.0,0.0,2.414,22.688,16.046,0.363,0.107,1.441,0.0,0.0,thousand_km2
BA_Total,monthly,NEN,2006,0.0,0.0,0.001,0.142,1.08,10.876,5.007,0.611,3.606,0.151,0.001,0.0,thousand_km2
BA_Total,monthly,NEN,2007,0.0,0.0,0.0,0.05,0.43,13.208,15.357,0.222,0.053,1.853,0.001,0.0,thousand_km2
BA_Total,monthly,NEN,2008,0.0,0.0,0.0,0.0,1.267,7.908,8.248,3.414,0.142,6.757,0.0,0.0,thousand_km2
BA_Total,monthly,NEN,2009,0.0,0.0,0.0,0.0,0.382,5.073,2.77,0.038,0.354,0.311,0.473,0.0,thousand_km2
BA_Total,monthly,NEN,2010,0.0,0.0,0.0,0.564,1.437,14.923,12.751,5.176,0.194,0.559,0.0,0.0,thousand_km2
BA_Total,monthly,NEN,2011,0.0,0.0,0.0,0.004,0.296,6.245,19.401,1.354,1.558,2.557,0.0,0.0,thousand_km2
BA_Total,monthly,NEN,2012,0.0,0.0,2.048,0.508,0.787,7.715,12.834,1.266,0.368,0.291,0.0,0.0,thousand_km2
BA_Total,monthly,NEN,2013,0.0,0.0,0.0,0.027,0.822,43.936,83.096,7.376,0.495,0.353,0.035,0.0,thousand_km2
BA_Total,monthly,NEN,2014,0.0,0.0,0.0,0.072,0.635,1.36,2.129,3.746,0.51,1.672,0.005,0.0,thousand_km2
BA_Total,monthly,NEN,2015,0.0,0.0,0.0,0.0,0.764,2.612,8.001,0.182,0.229,0.514,0.007,0.0,thousand_km2
BA_Total,monthly,NEN,2016,0.0,0.0,0.001,0.075,2.373,0.123,1.777,0.065,0.0,0.041,0.058,0.0,thousand_km2
BA_Total,monthly,NEN,2017,0.0,0.0,0.0,0.0,4.579,1.242,3.788,12.163,5.921,0.605,0.0,0.0,thousand_km2
BA_Total,monthly,NEN,2018,0.0,0.0,0.0,4.283,1.017,3.603,9.667,3.34,0.181,0.161,0.0,0.0,thousand_km2
BA_Total,monthly,NEN,2019,0.0,0.0,0.074,0.081,0.398,2.469,10.684,0.257,0.037,0.028,0.0,0.02,thousand_km2
BA_Total,monthly,NEN,2020,0.003,0.0,0.0,0.229,1.536,0.411,0.235,0.568,0.081,0.233,0.0,0.0,thousand_km2
BA_Total,monthly,NEN,2021,0.0,0.0,0.043,0.233,6.484,1.481,77.736,13.872,0.695,1.988,0.012,0.0,thousand_km2
BA_Total,monthly,NEN,2022,0.0,0.0,0.0,0.0,0.169,1.502,7.077,1.356,0.147,0.04,0.0,0.0,thousand_km2
BA_Total,monthly,NEN,2023,0.0,0.0,0.0,0.185,1.044,113.637,71.726,9.109,4.662,0.874,0.059,0.0,thousand_km2
BA_Total,monthly,NEN,2024,0.0,0.0,,,,,,,,,,,thousand_km2
