fittype,tstart,tend,slope,slope_lower,slope_upper,slope_mann_kendall,pvalue_slope,intercept,intercept_lower,intercept_upper,pvalue_intercept,SE,corrcoef,R2adj,variable,timescale,region
theil-sen,2002-04-01,2020-04-01,4.2e-05,-1e-06,8.6e-05,0.0,0.056168,-0.000113,-0.000572,0.000346,0.62876,0.001515,0.777364,0.791644,Cem_Forest_NonForest,seasonal_mam,NZ
