variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Forest,monthly,CAR,2001,0.034,0.154,0.691,0.769,0.006,0.0,0.0,0.002,0.012,0.0,0.011,0.004,thousand_km2
BA_Forest,monthly,CAR,2002,0.027,0.126,0.556,0.533,0.191,0.0,0.019,0.0,0.0,0.002,0.051,0.023,thousand_km2
BA_Forest,monthly,CAR,2003,0.028,0.326,0.344,0.276,0.028,0.002,0.012,0.007,0.014,0.0,0.013,0.031,thousand_km2
BA_Forest,monthly,CAR,2004,0.064,0.23,0.303,0.503,0.065,0.037,0.016,0.0,0.001,0.0,0.001,0.014,thousand_km2
BA_Forest,monthly,CAR,2005,0.302,0.837,2.509,1.158,0.201,0.0,0.001,0.015,0.0,0.0,0.003,0.023,thousand_km2
BA_Forest,monthly,CAR,2006,0.07,0.269,1.984,1.362,0.677,0.005,0.002,0.005,0.006,0.0,0.001,0.007,thousand_km2
BA_Forest,monthly,CAR,2007,0.124,0.214,0.943,0.857,0.112,0.0,0.001,0.002,0.008,0.0,0.002,0.003,thousand_km2
BA_Forest,monthly,CAR,2008,0.113,0.358,0.755,0.223,0.203,0.033,0.049,0.237,0.021,0.0,0.0,0.017,thousand_km2
BA_Forest,monthly,CAR,2009,0.217,0.761,1.589,1.689,0.311,0.001,0.008,0.0,0.012,0.007,0.004,0.002,thousand_km2
BA_Forest,monthly,CAR,2010,0.19,0.553,0.508,0.317,0.087,0.008,0.0,0.0,0.0,0.0,0.001,0.022,thousand_km2
BA_Forest,monthly,CAR,2011,0.079,0.282,0.787,0.694,0.312,0.014,0.002,0.001,0.0,0.0,0.0,0.0,thousand_km2
BA_Forest,monthly,CAR,2012,0.017,0.16,0.66,0.196,0.001,0.001,0.011,0.001,0.001,0.001,0.0,0.013,thousand_km2
BA_Forest,monthly,CAR,2013,0.176,0.656,2.28,0.364,0.071,0.012,0.0,0.035,0.059,0.01,0.011,0.01,thousand_km2
BA_Forest,monthly,CAR,2014,0.116,0.179,0.92,0.613,0.025,0.002,0.071,0.006,0.0,0.001,0.002,0.007,thousand_km2
BA_Forest,monthly,CAR,2015,0.208,0.571,1.979,0.701,0.334,0.029,0.101,0.045,0.0,0.0,0.0,0.051,thousand_km2
BA_Forest,monthly,CAR,2016,0.012,0.15,0.106,0.262,0.044,0.0,0.002,0.0,0.0,0.0,0.008,0.023,thousand_km2
BA_Forest,monthly,CAR,2017,0.482,0.431,0.749,0.789,0.003,0.003,0.007,0.005,0.01,0.001,0.0,0.003,thousand_km2
BA_Forest,monthly,CAR,2018,0.004,0.15,0.461,0.187,0.001,0.004,0.011,0.005,0.0,0.003,0.0,0.016,thousand_km2
BA_Forest,monthly,CAR,2019,0.234,0.455,0.406,0.272,0.061,0.05,0.002,0.0,0.0,0.0,0.011,0.046,thousand_km2
BA_Forest,monthly,CAR,2020,0.272,0.794,2.592,2.956,0.05,0.004,0.031,0.0,0.0,0.0,0.001,0.002,thousand_km2
BA_Forest,monthly,CAR,2021,0.057,0.349,1.02,1.909,0.302,0.005,0.007,0.007,0.032,0.0,0.001,0.007,thousand_km2
BA_Forest,monthly,CAR,2022,0.305,0.576,1.041,0.567,0.041,0.0,0.004,0.005,0.001,0.002,0.042,0.096,thousand_km2
BA_Forest,monthly,CAR,2023,0.633,3.084,2.408,0.546,0.109,0.0,0.076,0.001,0.0,0.001,0.0,0.015,thousand_km2
BA_Forest,monthly,CAR,2024,0.259,0.289,,,,,,,,,,,thousand_km2
