variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
BA_Forest,monthly,TIB,2001,0.003,0.037,1.537,2.353,0.083,0.0,0.0,0.0,0.003,0.003,0.002,0.001,thousand_km2
BA_Forest,monthly,TIB,2002,0.01,0.011,0.737,0.339,0.391,0.011,0.0,0.0,0.0,0.009,0.0,0.006,thousand_km2
BA_Forest,monthly,TIB,2003,0.093,0.084,0.108,4.54,1.549,1.528,0.0,0.0,0.008,0.184,0.025,0.0,thousand_km2
BA_Forest,monthly,TIB,2004,0.009,0.105,5.893,1.92,0.827,0.007,0.0,0.0,0.0,0.0,0.008,0.008,thousand_km2
BA_Forest,monthly,TIB,2005,0.001,0.057,0.46,4.668,1.681,1.338,0.006,0.0,0.007,0.002,0.002,0.007,thousand_km2
BA_Forest,monthly,TIB,2006,0.119,0.156,1.943,2.806,0.222,0.017,0.0,0.0,0.07,1.632,0.141,0.004,thousand_km2
BA_Forest,monthly,TIB,2007,0.049,0.059,0.403,2.061,0.72,1.01,0.0,0.0,0.002,0.002,0.0,0.013,thousand_km2
BA_Forest,monthly,TIB,2008,0.02,0.057,1.302,4.85,1.289,0.0,0.0,0.0,0.0,0.025,0.081,0.005,thousand_km2
BA_Forest,monthly,TIB,2009,0.028,0.236,1.198,4.112,0.694,0.324,0.005,0.0,0.0,0.0,0.006,0.005,thousand_km2
BA_Forest,monthly,TIB,2010,0.102,0.05,3.157,3.155,0.226,0.005,0.0,0.0,0.0,0.0,0.0,0.014,thousand_km2
BA_Forest,monthly,TIB,2011,0.007,0.075,1.176,3.071,0.429,0.0,0.0,0.0,0.006,0.005,0.021,0.011,thousand_km2
BA_Forest,monthly,TIB,2012,0.003,0.066,0.876,4.55,2.313,0.361,0.0,0.0,0.0,0.0,0.006,0.032,thousand_km2
BA_Forest,monthly,TIB,2013,0.033,0.113,1.675,6.726,2.112,0.005,0.0,0.0,0.001,0.117,0.083,0.001,thousand_km2
BA_Forest,monthly,TIB,2014,0.012,0.061,2.51,4.687,3.507,2.83,0.0,0.0,0.0,0.032,0.015,0.0,thousand_km2
BA_Forest,monthly,TIB,2015,0.014,0.056,0.338,0.376,1.256,0.581,0.0,0.0,0.001,0.015,0.023,0.007,thousand_km2
BA_Forest,monthly,TIB,2016,0.022,0.132,0.421,16.341,0.571,0.001,0.0,0.0,0.002,0.016,0.028,0.111,thousand_km2
BA_Forest,monthly,TIB,2017,0.037,0.145,1.197,1.876,0.187,0.006,0.0,0.0,0.0,0.008,0.002,0.0,thousand_km2
BA_Forest,monthly,TIB,2018,0.022,0.019,1.144,0.74,1.932,0.04,0.0,0.0,0.0,0.036,0.063,0.007,thousand_km2
BA_Forest,monthly,TIB,2019,0.133,0.061,2.229,4.793,9.733,1.152,0.0,0.0,0.02,2.648,2.996,0.0,thousand_km2
BA_Forest,monthly,TIB,2020,0.02,0.035,0.162,1.948,0.068,0.003,0.0,0.0,0.006,0.234,0.219,0.08,thousand_km2
BA_Forest,monthly,TIB,2021,0.127,0.292,6.635,11.018,0.18,0.004,0.0,0.0,0.0,0.126,0.269,0.007,thousand_km2
BA_Forest,monthly,TIB,2022,0.022,0.019,0.822,6.597,0.457,0.239,0.0,0.0,0.0,0.115,0.222,0.009,thousand_km2
BA_Forest,monthly,TIB,2023,0.024,0.185,0.217,9.565,1.954,0.388,0.0,0.0,0.0,0.156,0.152,0.018,thousand_km2
BA_Forest,monthly,TIB,2024,0.026,0.023,,,,,,,,,,,thousand_km2
