variable,timescale,region,year,sum,unit
BA_Total,yearly_jj,NES,2001,16.503,thousand_km2
BA_Total,yearly_jj,NES,2002,268.007,thousand_km2
BA_Total,yearly_jj,NES,2003,463.506,thousand_km2
BA_Total,yearly_jj,NES,2004,329.542,thousand_km2
BA_Total,yearly_jj,NES,2005,401.02,thousand_km2
BA_Total,yearly_jj,NES,2006,447.039,thousand_km2
BA_Total,yearly_jj,NES,2007,249.047,thousand_km2
BA_Total,yearly_jj,NES,2008,840.413,thousand_km2
BA_Total,yearly_jj,NES,2009,313.416,thousand_km2
BA_Total,yearly_jj,NES,2010,222.207,thousand_km2
BA_Total,yearly_jj,NES,2011,759.953,thousand_km2
BA_Total,yearly_jj,NES,2012,373.287,thousand_km2
BA_Total,yearly_jj,NES,2013,688.89,thousand_km2
BA_Total,yearly_jj,NES,2014,226.672,thousand_km2
BA_Total,yearly_jj,NES,2015,421.254,thousand_km2
BA_Total,yearly_jj,NES,2016,558.521,thousand_km2
BA_Total,yearly_jj,NES,2017,322.749,thousand_km2
BA_Total,yearly_jj,NES,2018,436.572,thousand_km2
BA_Total,yearly_jj,NES,2019,198.268,thousand_km2
BA_Total,yearly_jj,NES,2020,372.963,thousand_km2
BA_Total,yearly_jj,NES,2021,348.293,thousand_km2
BA_Total,yearly_jj,NES,2022,334.807,thousand_km2
BA_Total,yearly_jj,NES,2023,289.1,thousand_km2
BA_Total,yearly_jj,NES,2024,223.084,thousand_km2
