variable,timescale,region,year,sum,unit
BA_Forest,seasonal_jja,WCA,2001,0.057,thousand_km2
BA_Forest,seasonal_jja,WCA,2002,0.548,thousand_km2
BA_Forest,seasonal_jja,WCA,2003,0.12,thousand_km2
BA_Forest,seasonal_jja,WCA,2004,0.172,thousand_km2
BA_Forest,seasonal_jja,WCA,2005,0.376,thousand_km2
BA_Forest,seasonal_jja,WCA,2006,0.338,thousand_km2
BA_Forest,seasonal_jja,WCA,2007,0.754,thousand_km2
BA_Forest,seasonal_jja,WCA,2008,0.054,thousand_km2
BA_Forest,seasonal_jja,WCA,2009,0.078,thousand_km2
BA_Forest,seasonal_jja,WCA,2010,0.07,thousand_km2
BA_Forest,seasonal_jja,WCA,2011,0.061,thousand_km2
BA_Forest,seasonal_jja,WCA,2012,0.165,thousand_km2
BA_Forest,seasonal_jja,WCA,2013,0.011,thousand_km2
BA_Forest,seasonal_jja,WCA,2014,0.402,thousand_km2
BA_Forest,seasonal_jja,WCA,2015,0.059,thousand_km2
BA_Forest,seasonal_jja,WCA,2016,0.376,thousand_km2
BA_Forest,seasonal_jja,WCA,2017,0.07,thousand_km2
BA_Forest,seasonal_jja,WCA,2018,0.065,thousand_km2
BA_Forest,seasonal_jja,WCA,2019,0.236,thousand_km2
BA_Forest,seasonal_jja,WCA,2020,0.118,thousand_km2
BA_Forest,seasonal_jja,WCA,2021,0.56,thousand_km2
BA_Forest,seasonal_jja,WCA,2022,1.831,thousand_km2
BA_Forest,seasonal_jja,WCA,2023,0.182,thousand_km2
BA_Forest,seasonal_jja,WCA,2024,0.0,thousand_km2
