variable,timescale,region,year,sum,unit
BA_Total,seasonal_jja,TIB,2001,0.0,thousand_km2
BA_Total,seasonal_jja,TIB,2002,0.02,thousand_km2
BA_Total,seasonal_jja,TIB,2003,2.639,thousand_km2
BA_Total,seasonal_jja,TIB,2004,0.081,thousand_km2
BA_Total,seasonal_jja,TIB,2005,2.341,thousand_km2
BA_Total,seasonal_jja,TIB,2006,0.056,thousand_km2
BA_Total,seasonal_jja,TIB,2007,1.668,thousand_km2
BA_Total,seasonal_jja,TIB,2008,0.0,thousand_km2
BA_Total,seasonal_jja,TIB,2009,1.213,thousand_km2
BA_Total,seasonal_jja,TIB,2010,0.006,thousand_km2
BA_Total,seasonal_jja,TIB,2011,0.041,thousand_km2
BA_Total,seasonal_jja,TIB,2012,1.725,thousand_km2
BA_Total,seasonal_jja,TIB,2013,0.03,thousand_km2
BA_Total,seasonal_jja,TIB,2014,4.484,thousand_km2
BA_Total,seasonal_jja,TIB,2015,0.843,thousand_km2
BA_Total,seasonal_jja,TIB,2016,0.01,thousand_km2
BA_Total,seasonal_jja,TIB,2017,0.179,thousand_km2
BA_Total,seasonal_jja,TIB,2018,0.111,thousand_km2
BA_Total,seasonal_jja,TIB,2019,1.489,thousand_km2
BA_Total,seasonal_jja,TIB,2020,0.361,thousand_km2
BA_Total,seasonal_jja,TIB,2021,0.008,thousand_km2
BA_Total,seasonal_jja,TIB,2022,0.639,thousand_km2
BA_Total,seasonal_jja,TIB,2023,0.687,thousand_km2
BA_Total,seasonal_jja,TIB,2024,0.0,thousand_km2
