fittype,tstart,tend,slope,slope_lower,slope_upper,slope_mann_kendall,pvalue_slope,intercept,intercept_lower,intercept_upper,pvalue_intercept,SE,corrcoef,R2adj,variable,timescale,region
theil-sen,2001-04-01,2023-04-01,0.0,-0.0,0.0,0.0,0.314416,0.0,-0.0,0.0,0.550924,0.021183,-0.077301,0.588163,BA_Forest_NonForest,seasonal_mam,CAU
