variable,timescale,region,year,1,2,3,4,5,6,7,8,9,10,11,12,unit
Cem_Total,monthly,TIB,2002,0.003,0.005,0.306,0.236,0.589,0.001,0.0,0.0,0.166,1.007,0.093,0.015,thousand_tonnes_C
Cem_Total,monthly,TIB,2003,0.027,0.022,0.046,2.691,0.95,0.443,0.0,0.0,0.184,1.2,0.124,0.028,thousand_tonnes_C
Cem_Total,monthly,TIB,2004,0.001,0.038,2.108,0.552,0.977,0.004,0.0,0.001,0.076,1.315,0.178,0.002,thousand_tonnes_C
Cem_Total,monthly,TIB,2005,0.0,0.025,0.144,1.424,1.095,0.332,0.0,0.0,0.162,0.661,0.753,0.005,thousand_tonnes_C
Cem_Total,monthly,TIB,2006,0.036,0.038,0.385,0.731,0.205,0.002,0.0,0.0,0.387,1.239,0.291,0.018,thousand_tonnes_C
Cem_Total,monthly,TIB,2007,0.025,0.019,0.143,0.526,0.298,0.185,0.0,0.0,0.54,1.261,0.703,0.013,thousand_tonnes_C
Cem_Total,monthly,TIB,2008,0.009,0.032,0.353,1.752,0.632,0.0,0.0,0.0,0.047,0.751,1.029,0.008,thousand_tonnes_C
Cem_Total,monthly,TIB,2009,0.017,0.061,0.369,2.315,0.322,0.155,0.001,0.0,0.031,1.03,1.542,0.003,thousand_tonnes_C
Cem_Total,monthly,TIB,2010,0.047,0.013,1.166,2.075,0.461,0.001,0.0,0.0,0.034,1.142,0.819,0.004,thousand_tonnes_C
Cem_Total,monthly,TIB,2011,0.004,0.028,0.292,0.756,0.223,0.003,0.0,0.0,0.045,1.496,1.054,0.011,thousand_tonnes_C
Cem_Total,monthly,TIB,2012,0.009,0.048,0.258,1.546,1.334,0.195,0.0,0.0,0.044,1.088,1.064,0.039,thousand_tonnes_C
Cem_Total,monthly,TIB,2013,0.014,0.023,0.315,1.792,1.104,0.002,0.0,0.0,0.028,0.933,0.964,0.002,thousand_tonnes_C
Cem_Total,monthly,TIB,2014,0.004,0.02,0.447,0.711,0.613,0.401,0.0,0.0,0.035,0.887,1.292,0.001,thousand_tonnes_C
Cem_Total,monthly,TIB,2015,0.005,0.016,0.079,0.057,0.317,0.091,0.0,0.0,0.048,0.575,1.493,0.008,thousand_tonnes_C
Cem_Total,monthly,TIB,2016,0.011,0.064,0.25,7.362,0.541,0.001,0.0,0.0,0.14,1.132,1.382,0.033,thousand_tonnes_C
Cem_Total,monthly,TIB,2017,0.016,0.049,0.402,0.906,0.404,0.01,0.0,0.0,0.035,1.302,0.312,0.002,thousand_tonnes_C
Cem_Total,monthly,TIB,2018,0.026,0.021,0.498,0.627,0.83,0.009,0.0,0.0,0.02,0.815,1.472,0.006,thousand_tonnes_C
Cem_Total,monthly,TIB,2019,0.024,0.018,0.454,1.025,2.003,0.155,0.0,0.0,0.045,1.225,1.158,0.002,thousand_tonnes_C
Cem_Total,monthly,TIB,2020,0.002,0.011,0.036,0.441,0.188,0.017,0.0,0.0,0.167,1.239,1.217,0.025,thousand_tonnes_C
