fittype,tstart,tend,slope,slope_lower,slope_upper,slope_mann_kendall,pvalue_slope,intercept,intercept_lower,intercept_upper,pvalue_intercept,SE,corrcoef,R2adj,variable,timescale,region
theil-sen,2002-02-01,2020-02-01,2e-06,-4.3e-05,4.7e-05,0.0,0.937445,0.000284,-0.000191,0.000759,0.240718,0.100589,0.822749,0.41439,Cem_Forest_NonForest,seasonal_djf,ESB
