variable,timescale,region,year,sum,unit
BA_Forest,yearly_jj,EAU,2001,0.113,thousand_km2
BA_Forest,yearly_jj,EAU,2002,31.301,thousand_km2
BA_Forest,yearly_jj,EAU,2003,48.286,thousand_km2
BA_Forest,yearly_jj,EAU,2004,10.579,thousand_km2
BA_Forest,yearly_jj,EAU,2005,5.648,thousand_km2
BA_Forest,yearly_jj,EAU,2006,7.41,thousand_km2
BA_Forest,yearly_jj,EAU,2007,15.625,thousand_km2
BA_Forest,yearly_jj,EAU,2008,3.079,thousand_km2
BA_Forest,yearly_jj,EAU,2009,4.086,thousand_km2
BA_Forest,yearly_jj,EAU,2010,21.226,thousand_km2
BA_Forest,yearly_jj,EAU,2011,0.446,thousand_km2
BA_Forest,yearly_jj,EAU,2012,18.974,thousand_km2
BA_Forest,yearly_jj,EAU,2013,41.296,thousand_km2
BA_Forest,yearly_jj,EAU,2014,34.841,thousand_km2
BA_Forest,yearly_jj,EAU,2015,4.564,thousand_km2
BA_Forest,yearly_jj,EAU,2016,7.384,thousand_km2
BA_Forest,yearly_jj,EAU,2017,10.917,thousand_km2
BA_Forest,yearly_jj,EAU,2018,7.005,thousand_km2
BA_Forest,yearly_jj,EAU,2019,27.442,thousand_km2
BA_Forest,yearly_jj,EAU,2020,107.101,thousand_km2
BA_Forest,yearly_jj,EAU,2021,6.053,thousand_km2
BA_Forest,yearly_jj,EAU,2022,2.25,thousand_km2
BA_Forest,yearly_jj,EAU,2023,1.917,thousand_km2
BA_Forest,yearly_jj,EAU,2024,15.227,thousand_km2
